PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
B1,16.67,24.17,5.880,33.33,0.00,20.49,2.920,20.01
B2,2.440,21.67,5.770,11.11,17.07,16.78,6.630,16.97
C1,0.00,22.92,0.00,0.00,0.00,18.41,2.940,16.69
F1,14.29,17.19,2.780,0.00,9.090,26.44,4.500,19.50
F2,0.00,17.77,4.420,0.00,8.330,15.17,8.040,15.91
F3,0.00,16.91,0.00,0.00,10.53,16.32,4.850,16.29
P1,9.090,23.94,13.33,100.0,25.00,18.20,5.750,18.32
TOTAL,5.260,18.57,3.780,22.22,12.24,18.83,5.560,17.58
