PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
101,0.00,4.620,0.00,0.00,0.00,13.82,4.880,11.13
102,0.00,11.73,0.00,0.00,12.50,16.84,9.620,13.85
103,0.00,15.02,0.00,0.00,7.690,13.54,5.980,13.10
104,20.00,14.44,7.140,0.00,0.00,12.01,2.080,11.86
105,33.33,11.24,8.330,0.00,0.00,10.19,4.730,10.51
106,0.00,11.32,0.00,0.00,0.00,11.37,6.060,10.90
107,11.11,27.84,10.00,0.00,0.00,15.18,10.34,16.26
108,9.090,13.70,9.090,0.00,0.00,15.17,6.450,14.27
109,0.00,12.87,0.00,0.00,14.29,12.47,9.270,12.43
110,0.00,9.790,0.00,0.00,0.00,25.18,6.980,19.46
111,0.00,13.52,0.00,0.00,0.00,14.43,4.840,13.03
112,0.00,15.03,25.00,0.00,0.00,9.960,7.320,11.18
113,0.00,7.350,0.00,0.00,50.00,16.52,0.00,13.83
114,0.00,15.07,20.00,0.00,7.690,11.15,4.850,11.14
115,0.00,9.330,0.00,0.00,0.00,11.94,4.490,10.84
116,0.00,13.33,0.00,0.00,50.00,12.58,8.330,12.59
117,0.00,8.240,0.00,0.00,0.00,15.06,16.13,14.09
118,0.00,13.26,0.00,0.00,0.00,12.78,2.440,11.50
119,0.00,17.58,0.00,0.00,0.00,20.00,9.210,17.18
120,7.690,9.920,13.04,0.00,11.76,16.40,6.380,14.31
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,4.350,13.11,5.340,0.00,5.630,14.45,6.370,13.28
