PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BETHLEHEM COMMUNITY,2.00,137.0,190.0,0.00,9.00,7.00,0.00,1.00,1.00,1.00,50.00,52.00,0.00,33.00,42.00,3.00,1120.0,1017.0,0.00,126.0,107.0,2898.0
BETHLEHEM CHURCH -,6.00,189.0,163.0,0.00,20.00,21.00,0.00,3.00,0.00,1.00,50.00,50.00,0.00,55.00,44.00,2.00,1358.0,1206.0,0.00,111.0,99.00,3378.0
BRAMLETT ELEMENTARY,1.00,155.0,197.0,0.00,11.00,14.00,0.00,0.00,0.00,0.00,75.00,56.00,0.00,43.00,34.00,1.00,1173.0,1042.0,1.00,89.00,90.00,2982.0
WESTSIDE MIDDLE,0.00,115.0,138.0,0.00,8.00,8.00,0.00,0.00,2.00,0.00,48.00,47.00,0.00,26.00,33.00,2.00,948.0,865.0,0.00,108.0,81.00,2429.0
FIRE STATION 1,0.00,220.0,221.0,0.00,12.00,10.00,0.00,2.00,1.00,0.00,67.00,60.00,0.00,42.00,32.00,4.00,1668.0,1495.0,1.00,293.0,216.0,4344.0
WINDER-BARROW HIGH,2.00,121.0,109.0,0.00,3.00,10.00,0.00,0.00,0.00,0.00,36.00,35.00,0.00,27.00,20.00,4.00,800.0,703.0,0.00,159.0,119.0,2148.0
STATHAM ELEMENTARY,0.00,120.0,154.0,0.00,9.00,7.00,0.00,3.00,1.00,1.00,50.00,29.00,0.00,16.00,9.00,2.00,959.0,841.0,0.00,247.0,184.0,2632.0
FIRST BAPTIST CHURCH,2.00,142.0,175.0,0.00,14.00,12.00,0.00,0.00,0.00,1.00,52.00,31.00,0.00,26.00,26.00,0.00,1149.0,1060.0,1.00,116.0,108.0,2915.0
LIONS CLUB,0.00,153.0,150.0,0.00,5.00,12.00,0.00,0.00,2.00,0.00,54.00,38.00,0.00,31.00,26.00,1.00,1351.0,1119.0,1.00,138.0,116.0,3197.0
LEISURE SERVICES,2.00,178.0,164.0,0.00,12.00,9.00,0.00,2.00,0.00,0.00,67.00,59.00,0.00,17.00,21.00,1.00,900.0,719.0,2.00,493.0,345.0,2991.0
APALACHEE HIGH,1.00,190.0,206.0,0.00,14.00,16.00,0.00,4.00,2.00,0.00,122.0,100.0,1.00,39.00,30.00,5.00,1110.0,961.0,0.00,209.0,181.0,3191.0
MIDWAY UNITED,6.00,130.0,150.0,1.00,15.00,6.00,0.00,1.00,4.00,1.00,64.00,60.00,0.00,27.00,18.00,3.00,1086.0,985.0,0.00,67.00,60.00,2684.0
WINDER COMMUNITY,1.00,113.0,162.0,0.00,10.00,12.00,0.00,0.00,1.00,0.00,37.00,21.00,0.00,14.00,15.00,6.00,1010.0,856.0,0.00,170.0,123.0,2551.0
CEDAR CREEK BAPTIST,1.00,44.00,75.00,0.00,8.00,5.00,0.00,1.00,0.00,0.00,35.00,26.00,0.00,27.00,18.00,0.00,469.0,439.0,0.00,28.00,28.00,1204.0
COUNTY LINE,1.00,150.0,134.0,0.00,12.00,9.00,0.00,0.00,0.00,0.00,44.00,36.00,0.00,43.00,46.00,1.00,1245.0,1202.0,0.00,70.00,69.00,3062.0
THE CHURCH AT WINDER,1.00,262.0,310.0,0.00,26.00,23.00,0.00,4.00,3.00,1.00,135.0,116.0,0.00,43.00,42.00,5.00,1774.0,1674.0,0.00,515.0,379.0,5313.0
TOTAL,26.00,2419.0,2698.0,1.00,188.0,181.0,0.00,21.00,17.00,6.00,986.0,816.0,1.00,509.0,456.0,40.00,18120.0,16184.0,6.00,2939.0,2305.0,47919.0
