PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
02,24.88,22.82,0.00,23.83
03,30.23,40.51,0.00,35.15
04,34.25,30.68,0.00,32.30
05,32.86,37.19,0.00,35.23
06,25.18,22.32,0.00,23.67
07,28.30,29.63,0.00,29.00
08,22.20,30.77,0.00,26.96
10,29.81,34.37,0.00,32.31
11,31.07,33.33,0.00,32.20
TOTAL,28.12,31.26,0.00,29.80
