AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,4.05,2.99,0.0,1.68,0.0,0.0,0.0,0.0,0.0,3.05,3.49,0.0,1.96,4.76,4.76,5.43,5.03,0.0,5.07,3.17,4.59
25-29,0.0,3.13,1.52,0.0,2.44,0.0,0.0,0.0,0.0,0.0,4.22,4.91,0.0,0.0,0.0,0.0,4.23,4.68,100.0,4.79,2.9,4.08
30-34,0.0,5.99,4.84,0.0,1.79,4.35,0.0,11.11,0.0,0.0,5.0,1.82,0.0,7.32,0.0,0.0,7.18,6.58,0.0,8.07,4.39,6.54
35-39,20.0,9.83,5.49,0.0,5.36,4.08,0.0,0.0,20.0,0.0,2.14,6.12,0.0,0.0,0.0,0.0,9.17,9.79,0.0,10.64,6.8,8.96
40-44,0.0,9.29,8.03,0.0,7.27,4.88,0.0,0.0,0.0,0.0,5.52,8.73,0.0,2.04,10.0,0.0,12.4,12.65,0.0,13.47,10.44,11.82
45-49,0.0,12.13,8.04,0.0,10.71,9.3,0.0,20.0,0.0,0.0,7.14,5.15,0.0,5.0,4.0,0.0,13.86,14.92,0.0,17.01,12.23,13.85
50-54,0.0,12.94,9.64,0.0,17.07,21.43,0.0,0.0,0.0,0.0,4.48,9.43,0.0,11.43,18.75,0.0,16.82,18.05,0.0,20.54,15.5,16.91
55-59,0.0,9.0,13.79,0.0,11.76,25.93,0.0,0.0,0.0,0.0,10.0,7.46,0.0,6.25,4.55,33.33,20.62,21.5,0.0,22.46,16.79,19.9
60-64,0.0,16.67,11.64,0.0,13.89,11.76,0.0,0.0,0.0,0.0,12.82,6.12,0.0,13.64,9.09,0.0,25.11,27.57,0.0,23.63,25.06,24.76
65-OVER,0.0,18.34,20.78,0.0,26.92,21.21,0.0,40.0,0.0,0.0,9.76,10.14,0.0,18.18,7.41,0.0,30.05,36.71,0.0,28.12,29.49,31.08
TOTAL,3.12,9.83,7.98,0.0,7.31,7.98,0.0,6.06,1.75,0.0,5.28,5.77,0.0,5.7,5.24,5.13,15.48,16.8,6.67,14.69,11.09,14.52
