PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,15.38,7.46,6.85,0.00,0.00,10.66,3.04,8.50
2A,1.41,7.27,7.23,0.00,3.03,17.15,5.14,14.11
3A,0.00,5.26,4.13,0.00,12.50,24.44,10.50,19.85
4A,1.82,18.64,8.04,14.29,7.41,21.55,9.47,17.99
5A,11.11,15.06,3.76,0.00,0.00,10.87,4.67,7.49
6A,0.00,11.00,4.27,0.00,0.00,11.54,3.27,7.00
AN,0.00,11.21,5.88,0.00,5.88,10.77,4.90,8.34
CA,0.00,11.11,4.04,0.00,0.00,12.53,5.85,11.15
CO,28.57,16.00,3.85,0.00,14.29,13.71,5.26,12.72
DG,18.52,6.90,7.07,33.33,0.00,15.37,4.93,12.95
ES,0.00,20.73,4.76,0.00,11.76,10.23,1.50,8.59
FI,0.00,19.64,7.08,0.00,0.00,14.15,7.53,12.79
GL,6.25,10.53,5.53,100.0,6.67,11.63,3.89,9.25
LT,0.00,0.00,5.71,0.00,0.00,12.46,2.20,11.10
MC,0.00,0.00,0.00,0.00,0.00,14.90,5.19,13.22
NI,0.00,10.81,3.47,0.00,20.00,13.04,4.98,11.47
PG,2.22,4.29,6.03,0.00,0.00,16.80,4.35,13.36
TH,11.11,18.07,6.56,0.00,0.00,13.00,6.69,12.15
TI,0.00,0.00,4.26,0.00,0.00,14.81,6.94,13.11
TR,0.00,18.18,0.00,0.00,0.00,16.06,7.48,14.99
UT,0.00,0.00,10.00,0.00,0.00,13.43,6.86,12.61
VA,4.88,18.18,5.11,0.00,8.82,15.35,7.52,13.95
WS,0.00,19.44,6.14,0.00,0.00,13.98,7.56,13.03
TOTAL,5.36,12.15,5.51,7.14,4.23,14.93,5.59,12.48
