PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BETHLEHEM COMMUNITY,1.33,13.73,2.91,0.00,6.25,15.89,5.47,13.63
BETHLEHEM CHURCH -,3.03,15.24,2.97,0.00,7.32,14.93,9.50,13.56
BRAMLETT ELEMENTARY,2.60,10.00,3.82,0.00,4.00,13.00,5.38,11.17
WESTSIDE MIDDLE,3.39,12.70,2.11,0.00,0.00,15.43,3.56,13.05
FIRE STATION 1,6.76,12.75,4.72,33.33,4.55,16.96,8.16,14.99
WINDER-BARROW HIGH,8.51,7.91,7.04,0.00,7.69,17.52,5.17,14.34
STATHAM ELEMENTARY,4.00,15.08,5.00,0.00,0.00,14.98,6.93,13.64
FIRST BAPTIST CHURCH,3.85,11.11,0.00,0.00,3.85,15.53,7.21,13.52
LIONS CLUB,5.26,17.65,3.26,0.00,11.76,21.13,9.24,18.86
LEISURE SERVICES,0.00,9.52,3.97,0.00,4.76,11.91,2.62,9.63
APALACHEE HIGH,1.43,12.82,4.05,0.00,3.33,11.85,6.55,10.44
MIDWAY UNITED,4.44,9.45,1.60,0.00,0.00,16.88,5.24,14.20
WINDER COMMUNITY,0.00,4.78,5.17,0.00,0.00,19.28,5.80,15.44
CEDAR CREEK BAPTIST,0.00,21.43,3.28,0.00,0.00,17.29,6.67,14.87
COUNTY LINE,3.37,13.67,16.25,0.00,14.29,19.49,8.07,17.57
THE CHURCH AT WINDER,1.18,11.63,2.38,14.29,0.00,12.60,4.71,10.80
TOTAL,3.11,11.79,3.93,5.26,4.05,15.86,6.26,13.57
