PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
EAST,15.67,14.57,0.00,15.03
WEST,19.03,16.09,0.00,17.39
88888,0.00,0.00,0.00,0.00
TOTAL,17.71,15.44,0.00,16.43
