PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
KANSAS,50.00,66.67,0.00,0.00,0.00,24.43,13.64,23.78
BOWDON,0.00,10.71,0.00,20.00,13.04,18.73,10.60,16.60
SANDHILL,12.50,13.99,6.85,0.00,5.88,19.73,9.86,17.47
CENTER POINT,0.00,12.50,14.29,0.00,50.00,28.31,16.10,27.02
MT ZION,0.00,11.76,0.00,0.00,0.00,17.91,9.48,16.45
BURWELL,20.00,16.05,0.00,0.00,9.09,22.57,6.67,20.56
CLEM,0.00,13.31,11.43,0.00,0.00,27.57,9.61,24.27
BOWDON JUNCTION,0.00,10.38,0.00,0.00,0.00,16.19,6.67,13.86
TYUS,0.00,17.20,0.00,0.00,16.67,27.00,15.67,25.29
FAIRFIELD,11.54,24.40,3.45,25.00,9.09,22.05,19.40,21.54
HULETT,14.29,15.04,11.11,0.00,29.41,21.88,9.38,20.02
BETHANY,0.00,8.25,5.88,0.00,6.45,16.41,9.53,13.30
V R COUNTY SOUTH,0.00,13.60,0.00,0.00,19.05,17.02,8.70,15.66
V R COUNTY NORTH,0.00,14.21,7.00,16.67,7.14,12.22,5.13,11.58
VILLA RICA CITY,7.69,9.44,4.89,10.00,6.76,14.24,8.08,11.61
TEMPLE COUNTY,23.08,12.28,0.00,0.00,4.76,10.62,8.67,10.46
TEMPLE CITY,4.55,9.36,1.56,0.00,2.86,13.12,6.85,11.34
WHITESBURG,0.00,17.05,11.11,0.00,30.00,23.00,10.50,21.47
ROOPVILLE,28.57,15.08,16.67,0.00,0.00,31.67,14.84,29.18
WEST CARROLLTON,6.90,8.00,5.00,0.00,5.88,11.45,4.59,8.78
LAKESHORE REC CENTER,4.55,10.71,12.00,0.00,0.00,25.10,4.08,19.05
BONNER,7.41,8.62,3.49,0.00,6.67,22.33,11.83,17.09
UNIVERSITY OF W. GA,0.00,1.88,4.55,0.00,2.56,26.19,7.00,15.14
COUNTY ADMIN BLDG,6.25,7.52,8.11,0.00,20.69,22.06,11.24,17.94
TABERNACLE CHURCH,14.29,4.31,0.00,0.00,28.57,28.81,16.42,23.67
BURSON CENTER,0.00,16.23,15.00,0.00,7.69,25.46,4.50,21.13
OLD CAMP CHURCH,33.33,12.77,11.76,0.00,10.00,33.59,21.33,30.43
OAK GROVE,20.00,14.48,4.17,0.00,25.00,34.99,14.93,30.39
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,7.56,10.34,5.48,4.94,8.84,20.72,9.88,17.45
