PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
101,0.00,17.45,3.450,0.00,3.080,25.98,9.490,19.02
102,14.29,19.47,3.230,0.00,10.26,10.43,4.470,17.84
103,19.05,27.59,6.780,0.00,11.11,12.83,11.33,25.22
104,14.63,15.86,5.950,0.00,2.630,21.88,5.360,18.75
105,5.000,21.00,4.300,100.0,13.46,26.00,7.590,22.93
106,4.760,20.95,7.290,7.690,7.770,17.31,7.340,16.16
107,8.700,8.350,5.220,0.00,3.330,14.23,5.680,11.32
108,7.600,28.22,10.37,0.00,16.90,29.10,10.79,26.64
109,5.320,33.65,15.15,0.00,8.570,34.94,8.110,31.77
110,0.00,12.02,2.700,0.00,1.320,12.07,6.530,11.35
112,7.590,11.11,3.360,0.00,4.680,8.140,3.740,9.540
113,5.260,23.46,5.560,0.00,1.370,6.740,11.59,20.95
114,6.670,21.24,9.090,0.00,2.130,13.87,10.81,19.47
115,5.000,20.20,2.380,16.67,4.900,8.760,5.040,15.69
116,13.33,18.78,8.240,0.00,4.880,14.22,5.400,16.74
117,6.600,18.62,7.050,0.00,6.000,23.02,7.010,19.51
118,1.540,13.88,10.09,0.00,8.470,31.06,9.670,25.68
119,5.000,16.35,6.940,0.00,5.880,20.90,8.200,18.25
120,6.060,24.12,8.900,0.00,7.020,21.27,9.480,19.64
121,5.810,20.46,8.470,0.00,8.770,21.79,8.110,19.06
122,18.75,8.280,4.440,20.00,0.00,21.75,5.520,13.02
124,3.700,9.520,7.840,0.00,6.000,19.02,5.650,15.19
125,22.22,9.300,0.00,0.00,10.20,18.34,4.330,11.92
126,16.67,23.70,2.060,0.00,4.650,16.87,8.110,19.00
127,0.720,33.11,9.050,0.00,8.330,24.22,13.22,24.57
88888,0.00,4.350,0.00,0.00,0.00,0.00,0.00,3.030
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,6.350,18.47,6.380,2.600,6.320,21.79,7.670,18.42
