PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,8.470,27.64,13.33,0.00,3.030,26.45,18.12,25.05
02,33.33,18.64,9.090,0.00,11.11,26.18,15.64,24.64
03,2.780,32.86,0.00,0.00,14.58,23.75,24.28,29.79
04,3.700,17.47,6.250,0.00,4.170,21.02,11.35,17.88
05,1.920,19.73,3.850,0.00,14.29,21.58,12.88,18.75
06,3.450,25.84,4.760,0.00,15.00,22.30,13.45,21.71
07,6.250,31.41,5.260,0.00,20.83,21.47,19.46,24.31
08,2.170,28.90,4.690,0.00,4.880,25.31,13.48,24.18
09,10.53,31.61,6.780,50.00,25.00,23.01,12.92,22.20
10,2.130,26.14,3.760,25.00,7.140,19.52,15.69,20.47
11,2.860,20.17,7.550,0.00,8.330,21.94,11.42,19.20
12,23.08,30.00,13.04,100.0,44.44,27.88,10.30,25.49
13,7.690,27.52,9.620,0.00,10.53,21.63,15.44,20.83
14,6.000,23.83,7.460,28.57,18.60,19.75,13.69,18.98
15,7.690,14.89,15.38,0.00,18.18,27.03,20.65,25.26
16,6.800,26.10,10.20,0.00,11.43,19.66,15.12,18.95
17,12.00,22.06,11.43,0.00,11.11,18.98,12.35,17.90
18,3.930,14.15,4.000,0.00,7.020,16.66,8.020,13.73
19,0.00,15.69,4.550,0.00,0.00,23.77,11.21,21.03
20,11.11,21.05,8.700,0.00,0.00,25.83,15.45,23.69
21,2.380,14.52,5.880,0.00,18.75,17.76,11.19,15.75
22,4.350,26.67,9.090,0.00,7.690,19.43,11.62,18.10
23,30.77,30.98,12.00,0.00,20.00,18.53,21.43,26.08
24,0.00,21.66,0.00,0.00,12.50,27.07,18.62,22.92
25,7.140,23.86,4.170,0.00,11.76,26.67,17.52,24.78
26,4.490,23.40,6.030,0.00,10.53,20.04,17.42,19.05
27,5.130,28.93,12.77,0.00,13.79,25.21,19.16,24.45
28,12.24,31.06,4.170,0.00,18.18,27.08,15.09,26.37
29,3.950,18.98,10.94,0.00,6.250,16.87,11.41,16.20
30,3.280,23.63,9.090,0.00,14.63,23.87,11.41,21.55
31,10.08,22.67,12.94,50.00,2.330,19.56,11.25,18.15
32,4.550,29.46,3.390,0.00,5.260,16.90,10.73,16.28
33,0.00,20.29,3.450,33.33,7.690,21.12,11.45,19.13
34,1.160,24.24,7.000,0.00,2.860,15.83,13.13,15.17
35,1.200,29.74,5.970,0.00,19.30,24.64,15.00,23.76
36,9.680,19.94,10.81,0.00,19.35,25.89,12.56,22.76
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HL01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.180,25.94,6.940,9.090,11.50,21.74,14.30,20.91
