PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1A,4.000,150.0,142.0,0.00,13.00,12.00,0.00,0.00,1.000,0.00,235.0,203.0,0.00,10.00,16.00,0.00,711.0,509.0,1.000,135.0,92.00,2234.0
2A,1.000,163.0,186.0,0.00,15.00,18.00,0.00,2.000,3.000,0.00,95.00,71.00,0.00,38.00,33.00,2.000,1181.0,1033.0,0.00,83.00,82.00,3006.0
3A,1.000,87.00,93.00,0.00,13.00,11.00,0.00,2.000,0.00,0.00,116.0,102.0,0.00,13.00,6.000,2.000,787.0,696.0,0.00,43.00,33.00,2005.0
4A,0.00,128.0,136.0,0.00,13.00,14.00,0.00,5.000,2.000,2.000,138.0,146.0,0.00,24.00,31.00,2.000,970.0,787.0,0.00,28.00,31.00,2457.0
5A,2.000,111.0,144.0,0.00,7.000,9.000,0.00,0.00,2.000,1.000,375.0,343.0,0.00,5.000,4.000,0.00,308.0,198.0,0.00,135.0,104.0,1748.0
6A,0.00,106.0,108.0,0.00,9.000,12.00,0.00,0.00,0.00,0.00,244.0,295.0,0.00,4.000,1.000,0.00,195.0,169.0,0.00,122.0,78.00,1343.0
AN,1.000,139.0,166.0,0.00,14.00,3.000,0.00,0.00,1.000,1.000,279.0,315.0,0.00,2.000,0.00,0.00,524.0,414.0,0.00,53.00,54.00,1966.0
CA,0.00,85.00,103.0,0.00,4.000,1.000,0.00,0.00,0.00,0.00,49.00,50.00,0.00,1.000,3.000,2.000,682.0,625.0,0.00,8.000,10.00,1623.0
CO,0.00,67.00,66.00,0.00,4.000,3.000,0.00,1.000,0.00,0.00,10.00,16.00,0.00,4.000,3.000,0.00,557.0,486.0,0.00,11.00,14.00,1242.0
DG,1.000,138.0,165.0,0.00,12.00,13.00,0.00,2.000,1.000,0.00,199.0,183.0,0.00,15.00,12.00,2.000,1132.0,987.0,0.00,29.00,29.00,2920.0
ES,2.000,91.00,107.0,0.00,11.00,6.000,0.00,0.00,0.00,1.000,145.0,127.0,0.00,0.00,0.00,0.00,481.0,379.0,0.00,43.00,39.00,1432.0
FI,0.00,83.00,103.0,0.00,4.000,6.000,0.00,0.00,0.00,0.00,117.0,123.0,0.00,4.000,2.000,0.00,682.0,640.0,0.00,61.00,51.00,1876.0
GL,1.000,124.0,132.0,0.00,8.000,7.000,0.00,1.000,0.00,0.00,244.0,226.0,0.00,11.00,5.000,1.000,715.0,565.0,0.00,33.00,24.00,2097.0
LT,0.00,41.00,50.00,0.00,3.000,3.000,0.00,1.000,1.000,0.00,13.00,22.00,0.00,2.000,0.00,0.00,455.0,420.0,0.00,4.000,3.000,1018.0
MC,0.00,81.00,73.00,0.00,3.000,5.000,0.00,0.00,2.000,0.00,19.00,11.00,0.00,7.000,3.000,0.00,644.0,604.0,0.00,8.000,7.000,1467.0
NI,0.00,116.0,125.0,0.00,5.000,0.00,0.00,0.00,0.00,0.00,78.00,66.00,0.00,2.000,1.000,1.000,918.0,814.0,0.00,15.00,22.00,2163.0
PG,1.000,248.0,234.0,1.000,19.00,8.000,0.00,2.000,3.000,2.000,268.0,277.0,0.00,20.00,25.00,3.000,1719.0,1349.0,0.00,82.00,58.00,4319.0
TH,0.00,187.0,172.0,0.00,3.000,7.000,0.00,3.000,1.000,0.00,70.00,52.00,0.00,12.00,6.000,5.000,1464.0,1284.0,0.00,38.00,45.00,3349.0
TI,0.00,36.00,36.00,0.00,0.00,1.000,0.00,1.000,0.00,0.00,13.00,34.00,0.00,0.00,0.00,0.00,282.0,265.0,0.00,2.000,1.000,671.0
TR,0.00,45.00,62.00,0.00,3.000,3.000,0.00,0.00,0.00,0.00,8.000,8.000,0.00,1.000,1.000,0.00,534.0,518.0,0.00,3.000,8.000,1194.0
UT,2.000,45.00,55.00,0.00,2.000,0.00,0.00,0.00,0.00,0.00,6.000,4.000,0.00,1.000,0.00,0.00,403.0,386.0,0.00,0.00,0.00,904.0
VA,1.000,226.0,212.0,0.00,21.00,13.00,0.00,1.000,4.000,0.00,147.0,127.0,0.00,24.00,17.00,4.000,1967.0,1808.0,0.00,77.00,55.00,4704.0
WS,0.00,121.0,117.0,0.00,8.000,5.000,0.00,0.00,0.00,0.00,67.00,47.00,0.00,2.000,2.000,0.00,1004.0,927.0,0.00,33.00,39.00,2372.0
TOTAL,17.00,2618.0,2787.0,1.000,194.0,160.0,0.00,21.00,21.00,7.000,2935.0,2848.0,0.00,202.0,171.0,24.00,18315.0,15863.0,1.000,1046.0,879.0,48110.0
