PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,2.000,180.0,138.0,0.00,15.00,18.00,0.00,2.000,1.000,0.00,26.00,19.00,0.00,35.00,24.00,2.000,431.0,395.0,4.000,721.0,570.0,2583.0
02,2.000,115.0,126.0,0.00,6.000,3.000,0.00,2.000,0.00,1.000,12.00,9.000,0.00,3.000,3.000,3.000,981.0,968.0,0.00,35.00,24.00,2293.0
03,2.000,201.0,180.0,0.00,28.00,20.00,0.00,0.00,1.000,0.00,21.00,15.00,0.00,19.00,17.00,0.00,172.0,148.0,4.000,1198.0,1029.0,3055.0
04,0.00,131.0,98.00,0.00,16.00,8.000,0.00,1.000,1.000,1.000,22.00,25.00,0.00,13.00,14.00,1.000,550.0,429.0,1.000,413.0,267.0,1991.0
05,0.00,141.0,123.0,0.00,8.000,13.00,0.00,0.00,0.00,0.00,28.00,24.00,0.00,32.00,20.00,2.000,529.0,433.0,0.00,339.0,244.0,1936.0
06,1.000,86.00,84.00,0.00,12.00,8.000,0.00,1.000,3.000,0.00,22.00,20.00,0.00,19.00,10.00,1.000,368.0,335.0,1.000,303.0,292.0,1566.0
07,1.000,126.0,130.0,0.00,15.00,9.000,0.00,0.00,0.00,0.00,30.00,27.00,0.00,16.00,16.00,1.000,440.0,416.0,1.000,424.0,339.0,1991.0
08,1.000,175.0,180.0,0.00,23.00,18.00,0.00,0.00,2.000,0.00,35.00,29.00,0.00,22.00,24.00,0.00,625.0,580.0,3.000,660.0,510.0,2887.0
09,4.000,189.0,194.0,0.00,8.000,12.00,0.00,1.000,1.000,0.00,31.00,28.00,0.00,10.00,9.000,0.00,1118.0,981.0,0.00,166.0,144.0,2896.0
10,4.000,296.0,280.0,0.00,43.00,27.00,0.00,3.000,1.000,0.00,71.00,62.00,0.00,49.00,45.00,1.000,943.0,844.0,1.000,896.0,748.0,4314.0
11,0.00,104.0,115.0,0.00,14.00,10.00,0.00,2.000,0.00,1.000,31.00,21.00,0.00,21.00,14.00,5.000,579.0,537.0,0.00,65.00,54.00,1573.0
12,2.000,83.00,80.00,0.00,5.000,4.000,0.00,1.000,0.00,1.000,13.00,9.000,0.00,6.000,7.000,1.000,549.0,490.0,0.00,9.000,11.00,1271.0
13,2.000,187.0,206.0,0.00,13.00,25.00,0.00,2.000,6.000,0.00,25.00,27.00,0.00,14.00,12.00,1.000,1397.0,1316.0,0.00,116.0,102.0,3451.0
14,2.000,221.0,230.0,0.00,25.00,18.00,0.00,4.000,3.000,0.00,36.00,31.00,0.00,21.00,29.00,3.000,1234.0,1219.0,2.000,203.0,181.0,3462.0
15,1.000,114.0,132.0,0.00,7.000,4.000,0.00,1.000,0.00,0.00,10.00,16.00,0.00,12.00,14.00,0.00,996.0,935.0,0.00,67.00,74.00,2383.0
