PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,0.00,21.88,25.00,0.00,0.00,27.65,9.090,23.72
02,0.00,26.89,0.00,0.00,0.00,18.93,16.67,20.88
03,100.0,22.85,0.00,0.00,0.00,16.53,2.170,17.38
04,0.00,27.59,0.00,0.00,0.00,19.11,2.780,22.09
05,0.00,25.21,50.00,0.00,0.00,26.32,5.260,25.21
06,0.00,26.32,100.0,0.00,0.00,17.71,1.670,17.45
07,0.00,22.64,0.00,0.00,0.00,25.19,4.840,22.48
08,0.00,25.36,0.00,0.00,0.00,23.94,0.00,23.26
09,0.00,21.68,0.00,0.00,0.00,20.62,5.450,19.73
10,0.00,23.52,0.00,0.00,0.00,26.07,10.91,23.42
11,0.00,20.90,0.00,0.00,0.00,24.37,7.140,22.34
12,0.00,29.75,0.00,0.00,0.00,19.40,0.00,24.39
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,4.000,24.26,22.73,0.00,0.00,21.78,5.430,21.53
