PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ELLENWOOD,5.08,22.38,1.52,14.29,4.62,16.67,11.99,20.19
FOREST PARK 1,2.27,7.51,1.39,0.00,5.66,17.09,3.27,8.06
FOREST PARK 2,2.30,12.21,4.59,0.00,1.85,13.82,7.14,10.80
FOREST PARK 3,8.05,10.01,4.86,0.00,6.98,13.76,3.20,9.46
FOREST PARK 4,6.08,13.41,4.38,0.00,13.64,23.40,7.14,13.94
FOREST PARK 5,3.23,6.48,4.36,0.00,3.95,13.07,5.61,6.81
FOREST PARK 6,2.75,15.99,6.38,0.00,0.00,18.27,1.54,11.99
JONESBORO 1,2.22,13.48,0.98,28.57,8.33,11.31,5.86,12.11
JONESBORO 2,3.33,13.48,6.67,0.00,3.77,7.32,5.96,12.15
JONESBORO 3,2.56,16.38,1.49,0.00,0.00,16.34,5.51,14.28
JONESBORO 4,2.38,8.20,2.82,16.67,7.14,15.13,5.93,8.70
JONESBORO 5,2.08,14.41,5.00,0.00,2.70,23.77,7.74,14.87
JONESBORO 6,8.86,33.26,8.33,0.00,18.18,32.22,17.97,29.15
JONESBORO 7,2.91,17.70,4.40,0.00,5.17,26.17,12.54,17.36
JONESBORO 8,3.92,8.22,3.49,0.00,1.47,4.19,3.89,6.96
JONESBORO 9,3.45,6.40,4.42,0.00,3.23,13.70,2.87,7.09
JONESBORO 10,2.78,7.74,1.94,0.00,1.96,9.28,3.11,7.11
JONESBORO 11,2.02,20.29,4.50,0.00,3.23,25.92,9.40,19.13
JONESBORO 12,3.12,11.89,5.63,0.00,2.08,13.58,3.08,10.66
JONESBORO 13,5.56,17.63,0.00,0.00,3.57,22.84,12.74,17.06
JONESBORO 14,3.19,25.77,8.57,0.00,12.90,26.01,11.56,23.31
JONESBORO 15,3.70,7.09,2.80,0.00,9.62,21.55,4.71,7.80
JONESBORO 16,0.00,11.40,4.76,0.00,5.26,12.94,6.48,10.56
JONESBORO 17,3.03,12.15,4.42,0.00,7.14,13.21,6.47,11.29
JONESBORO 18,0.00,12.67,3.66,0.00,1.92,17.80,7.74,11.93
LAKE CITY,6.74,10.26,3.30,0.00,5.56,14.78,5.84,9.89
LOVEJOY 1,6.98,19.34,1.96,0.00,18.52,15.00,6.34,16.95
LOVEJOY 2,4.35,13.27,2.42,50.00,2.50,8.17,6.32,11.27
LOVEJOY 3,3.39,13.44,5.83,0.00,10.11,15.92,8.65,12.85
LOVEJOY 4,0.00,15.87,2.65,0.00,4.00,16.16,9.90,14.62
LOVEJOY 5,0.00,13.49,4.17,0.00,9.38,11.03,6.61,11.97
MORROW 1,4.76,11.97,1.85,0.00,3.12,16.72,5.37,11.10
MORROW 2,6.45,16.81,2.27,7.69,9.09,27.49,9.14,15.91
MORROW 3,4.39,15.85,9.00,0.00,8.70,19.32,7.46,13.84
MORROW 4,3.36,13.12,2.13,0.00,8.33,17.31,7.61,12.04
MORROW 5,0.93,19.91,4.76,0.00,9.80,21.22,7.52,18.00
MORROW 6,1.69,16.61,3.97,0.00,16.28,19.62,5.02,15.04
MORROW 7,4.58,12.41,5.17,0.00,7.89,23.46,7.18,12.29
MORROW 8,5.26,19.29,0.86,33.33,17.02,13.16,7.45,16.70
MORROW 9,0.00,15.12,5.17,0.00,12.50,19.49,6.34,14.20
OAK 1,0.00,9.41,13.64,0.00,5.13,12.77,5.62,9.03
OAK 2,2.25,8.52,6.06,0.00,0.00,12.86,2.86,7.55
OAK 3,0.00,7.80,1.64,0.00,0.00,11.30,4.47,7.24
OAK 4,2.44,9.86,1.59,0.00,3.64,12.15,6.56,9.29
PANHANDLE 1,3.45,23.65,7.84,0.00,8.89,15.44,14.29,20.98
PANHANDLE 2,8.33,20.54,8.82,0.00,7.32,21.96,14.29,19.58
RIVERDALE 1,3.57,21.14,13.51,0.00,12.50,22.70,10.06,19.85
RIVERDALE 2,2.56,12.99,3.00,0.00,15.09,10.77,5.18,11.72
RIVERDALE 3,5.66,14.00,5.36,0.00,5.17,6.80,5.99,12.54
RIVERDALE 4,4.12,10.48,0.73,0.00,3.33,15.92,2.92,9.55
RIVERDALE 5,0.00,13.14,10.96,0.00,7.89,14.11,5.62,12.21
RIVERDALE 6,0.00,7.13,4.95,0.00,3.23,17.56,2.47,7.51
RIVERDALE 7,5.32,5.07,2.67,0.00,0.00,12.90,2.05,5.18
RIVERDALE 8,5.88,25.33,14.81,0.00,20.00,25.56,13.15,23.77
RIVERDALE 9,0.77,13.87,7.41,0.00,2.33,13.98,4.73,11.95
RIVERDALE 10,0.00,5.38,3.23,0.00,0.00,14.75,1.94,5.08
RIVERDALE 11,0.00,20.59,0.00,0.00,10.53,28.57,9.93,19.56
RIVERDALE 12,3.77,14.61,0.00,50.00,12.50,15.07,7.20,13.54
TOTAL,3.81,13.84,4.10,3.74,6.77,18.46,6.80,12.96
