PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ANNEX,0.00,21.54,0.00,0.00,0.00,14.82,6.67,14.82
SOPERTON,0.00,29.12,11.11,0.00,25.00,22.76,13.70,25.52
TOTAL,0.00,28.19,5.56,0.00,20.00,17.94,10.14,20.70
