PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HAHIRA,6.67,14.00,1.32,0.00,19.51,18.70,6.94,17.26
TRINITY,6.19,11.87,4.97,0.00,3.35,12.02,4.81,11.00
NORTHSIDE,3.56,7.14,3.14,10.64,4.95,17.15,2.57,11.26
NAYLOR,0.00,17.49,5.56,0.00,12.50,19.59,4.35,18.01
RAINWATER,7.20,11.54,4.82,4.35,10.07,16.66,4.22,14.55
MILDRED,0.00,9.86,3.33,0.00,2.78,6.28,1.81,8.89
CLYATTVILLE,0.00,12.57,3.06,0.00,6.06,13.04,3.86,12.13
DASHER,30.00,14.05,3.51,50.00,3.03,14.45,6.82,13.91
S LOWNDES,11.11,6.90,3.51,25.00,15.00,12.88,7.49,11.74
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.83,9.15,3.81,6.45,6.18,15.42,4.12,12.25
