PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
OAK PARK,0.00,0.00,0.00,0.00,0.00,27.88,4.08,24.44
CROSS-GREEN,0.00,42.55,0.00,0.00,0.00,20.31,11.11,34.42
SWAINSBORO,8.57,16.38,4.65,0.00,13.04,27.53,4.38,21.04
SUMMERTOWN,0.00,37.37,50.00,0.00,0.00,22.42,5.88,24.41
STILLMORE,0.00,22.28,0.00,0.00,0.00,22.67,10.42,21.30
BLUNDALE,0.00,16.67,0.00,0.00,0.00,24.34,3.03,23.11
CANOOCHEE,0.00,31.09,0.00,0.00,0.00,33.10,4.76,30.65
GARFIELD,0.00,27.40,0.00,0.00,100.0,25.07,6.45,24.27
NUNEZ,0.00,19.70,0.00,0.00,0.00,29.41,11.11,25.52
TWIN CITY,0.00,29.03,25.00,0.00,16.67,27.85,5.31,26.39
ADRIAN,0.00,7.69,0.00,0.00,0.00,17.05,11.36,15.66
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,8.11,20.28,4.82,0.00,12.50,26.27,5.46,22.64
