AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,4.62,3.98,6.14,3.85,5.14,7.67,2.56,5.81
25-29,2.68,3.15,4.74,0.00,4.26,6.52,3.17,5.35
30-34,3.06,3.84,4.48,0.00,3.85,7.24,4.92,6.26
35-39,5.94,7.48,4.06,20.00,6.59,9.78,4.62,8.29
40-44,5.00,7.56,5.86,0.00,3.61,11.58,5.33,9.91
45-49,3.94,9.88,5.04,15.38,9.64,15.33,5.49,12.98
50-54,3.77,13.62,6.87,0.00,10.84,20.05,8.10,17.27
55-59,5.32,16.28,6.04,0.00,7.69,23.45,7.90,20.28
60-64,9.52,20.51,7.84,33.33,16.98,28.14,10.82,25.11
65-OVER,5.98,23.97,7.53,12.50,12.20,35.22,17.05,32.28
TOTAL,4.91,11.12,5.66,7.48,7.28,20.40,6.86,16.58
