AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.170,0.00,0.00,0.00,8.680,1.520,7.400
25-29,0.00,6.970,0.00,0.00,50.00,13.30,5.410,9.190
30-34,0.00,11.85,0.00,0.00,0.00,14.45,2.170,12.24
35-39,0.00,15.76,0.00,0.00,0.00,18.04,3.850,16.24
40-44,0.00,22.98,0.00,0.00,0.00,19.94,9.090,20.81
45-49,0.00,28.76,0.00,0.00,0.00,26.99,6.450,27.07
50-54,0.00,29.77,0.00,0.00,33.33,32.67,8.820,30.21
55-59,0.00,37.99,0.00,0.00,0.00,37.79,10.00,36.97
60-64,0.00,41.44,0.00,0.00,0.00,41.74,5.710,40.31
65-OVER,0.00,46.64,33.33,0.00,33.33,45.67,16.67,45.42
TOTAL,0.00,27.67,2.700,0.00,12.12,31.75,6.190,28.50
