PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ALTO PARK,5.88,20.41,10.98,33.33,16.67,24.46,4.86,21.83
ARMUCHEE,0.00,10.00,16.67,0.00,0.00,21.54,6.14,19.50
BARKERS,0.00,15.91,16.67,0.00,25.00,15.85,7.25,15.27
CAVE SPRING,16.67,13.95,0.00,0.00,33.33,16.69,4.17,15.68
CHULIO,0.00,41.03,33.33,0.00,0.00,20.95,4.17,20.09
ETOWAH,20.00,20.57,3.57,25.00,6.25,22.00,6.91,20.61
EVERETT SPRINGS,33.33,0.00,0.00,0.00,0.00,23.77,10.34,22.47
FLOYD SPRINGS,0.00,17.24,0.00,0.00,0.00,23.79,11.02,22.37
FOSTER'S MILL,25.00,16.00,12.50,0.00,0.00,15.10,7.02,14.58
GARDEN LAKES,4.76,10.95,5.83,0.00,0.00,19.18,4.21,15.81
GLENWOOD,2.70,4.68,2.22,0.00,0.00,17.31,4.86,14.70
HOWELL,0.00,17.39,0.00,0.00,0.00,17.21,3.51,15.93
EAST LINDALE,5.00,16.72,2.94,0.00,0.00,20.35,6.27,18.43
MT ALTO NORTH,9.20,10.11,6.04,0.00,0.00,18.86,5.14,14.03
MT ALTO SOUTH,8.33,11.43,4.59,0.00,0.00,25.02,4.72,18.81
NORTH CAROLINA,0.00,13.33,0.00,0.00,0.00,12.37,1.60,10.97
RIVERSIDE,50.00,16.67,10.00,100.0,0.00,21.75,3.75,19.48
EAST ROME,11.36,10.94,3.45,0.00,5.26,27.76,6.09,20.64
NORTH ROME,20.00,16.09,7.41,0.00,0.00,31.66,6.12,23.13
SOUTH ROME,0.00,14.86,0.00,0.00,22.22,18.40,5.56,14.54
TEXAS VALLEY,0.00,0.00,0.00,0.00,0.00,23.04,9.43,21.73
VANNS VALLEY,0.00,17.14,9.09,0.00,0.00,17.42,3.41,15.28
WATTERS,12.50,19.32,11.11,0.00,16.67,16.84,4.07,15.78
WEST LINDALE,7.14,16.15,8.82,33.33,0.00,14.97,3.53,13.74
TOWN ROME,8.00,6.16,3.64,0.00,0.00,25.29,7.87,19.17
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,8.45,13.31,5.80,10.00,3.69,20.68,5.45,17.80
