PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BLOODWORTH,0.00,20.00,0.00,0.00,50.00,24.80,5.56,23.83
GRIFFIN,0.00,34.29,0.00,0.00,0.00,35.94,0.00,35.15
HIGH HILL,0.00,54.55,0.00,0.00,0.00,31.25,0.00,32.30
IRWINTON,0.00,33.02,0.00,0.00,33.33,39.52,16.67,35.23
IVEY,0.00,11.11,0.00,0.00,0.00,25.93,3.51,23.67
LORD,0.00,33.96,0.00,0.00,0.00,26.34,14.29,29.00
MIDWAY,0.00,26.71,0.00,0.00,0.00,34.18,5.88,26.96
RAMAH,0.00,30.80,0.00,0.00,14.29,35.62,11.54,32.31
TURKEY CREEK,33.33,24.78,100.0,0.00,0.00,35.84,16.67,32.20
TOTAL,7.14,29.99,10.00,0.00,15.00,31.33,8.77,29.80
