PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
0871,8.110,10.89,3.030,0.00,2.500,13.70,5.800,12.28
0917,0.00,0.00,0.00,0.00,0.00,13.11,7.720,12.27
0944,0.00,14.89,8.000,0.00,4.550,12.94,7.430,12.19
0953,0.00,11.43,0.00,50.00,0.00,15.40,8.000,14.29
1161,0.00,0.00,0.00,0.00,0.00,14.27,8.050,13.19
1501,6.670,10.71,7.140,0.00,9.090,13.65,5.320,12.23
1809,0.00,15.96,0.00,0.00,0.00,17.62,6.670,15.82
1812,0.00,6.230,2.860,0.00,10.00,11.38,4.480,9.850
1818,6.670,9.680,10.53,25.00,9.520,14.80,8.030,13.71
1851,0.00,0.00,0.00,0.00,0.00,14.24,4.850,12.61
1893,0.00,7.690,0.00,0.00,0.00,9.990,4.880,8.970
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,4.720,10.13,4.600,9.090,5.170,13.35,6.150,12.10
