PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BREMEN,8.11,6.13,6.67,16.67,4.00,15.39,7.67,14.06
BUCHANAN,0.00,15.56,16.67,0.00,0.00,18.27,8.18,17.47
BUNCOMBE,0.00,7.69,0.00,0.00,0.00,22.71,10.34,21.28
CORINTH,0.00,21.43,0.00,0.00,20.00,15.90,7.87,15.37
TWENTIETH,0.00,0.00,0.00,0.00,0.00,15.59,3.03,14.85
FELTON,0.00,0.00,0.00,0.00,0.00,20.08,20.00,19.92
LITTLE CREEK,0.00,0.00,0.00,0.00,0.00,18.61,10.34,18.18
MT VIEW,0.00,0.00,0.00,0.00,0.00,25.87,16.67,25.37
SEVENTH,0.00,7.37,0.00,0.00,25.00,17.79,7.07,16.33
BEREA-STEADMAN,100.0,25.00,0.00,0.00,0.00,18.85,10.26,18.26
TALLAPOOSA,20.00,13.48,0.00,50.00,8.33,21.25,6.25,20.03
WACO,0.00,0.00,100.0,0.00,50.00,15.24,2.86,14.34
TOTAL,7.50,8.85,5.80,9.52,8.20,17.73,7.55,16.61
