PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
TIFTON NORTHEAST,2.17,7.39,0.83,0.00,21.74,22.49,10.07,17.17
BRIGHTON,0.00,24.06,2.94,0.00,12.50,26.32,10.34,25.15
BROOKFIELD,0.00,11.54,9.52,0.00,0.00,21.20,5.00,19.44
CHULA,0.00,16.22,33.33,0.00,50.00,30.35,11.54,28.61
DOCIA,0.00,20.00,6.90,0.00,0.00,29.66,4.76,28.24
ELDORADO,0.00,3.81,11.11,0.00,0.00,21.07,0.00,18.40
OMEGA,50.00,9.82,6.25,0.00,0.00,24.49,3.85,19.28
TY TY,0.00,9.65,5.56,0.00,33.33,22.07,5.41,18.78
TIFTON NORTHWEST,0.00,12.14,11.11,0.00,22.22,23.85,5.71,20.41
TIFTON SOUTH,0.00,12.57,10.71,0.00,22.22,17.37,3.41,13.19
MOTT-LITMAN GYM,0.00,10.50,0.00,0.00,0.00,10.19,0.00,9.76
TIFTON LODGE,7.89,10.84,2.04,0.00,5.26,20.45,6.96,17.02
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.66,11.04,5.81,0.00,14.40,23.26,5.66,18.51
