PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
CHALYBEATE,0.00,20.00,33.33,0.00,0.00,22.66,0.00,21.18
GILL I,11.11,8.94,0.00,0.00,14.29,22.69,8.79,18.24
GILL II,0.00,17.21,0.00,0.00,0.00,20.51,5.88,17.15
7TH-ODESSADALE,0.00,32.26,0.00,0.00,0.00,25.29,7.14,26.41
8TH-GREENVILLE,0.00,15.38,0.00,0.00,50.00,20.22,5.15,17.00
LONE OAK,0.00,18.61,0.00,0.00,0.00,15.89,4.23,16.22
LUTHERSVILLE,0.00,13.82,6.67,25.00,0.00,15.52,7.30,14.07
UPPER 9TH -ALVATON,50.00,14.60,0.00,0.00,0.00,21.19,13.97,18.22
MIDDLE 9TH-GAY,0.00,7.79,0.00,0.00,0.00,18.64,5.00,15.53
LOWER 9TH-WOODBURY,0.00,10.74,0.00,0.00,0.00,18.64,9.09,14.30
2ND-WARM SPRINGS,0.00,13.50,0.00,0.00,20.00,20.03,5.08,17.47
THIRD-DURAND,0.00,13.95,0.00,0.00,0.00,20.53,12.20,17.82
RALEIGH,0.00,7.81,0.00,0.00,0.00,23.24,2.94,19.53
COVE,0.00,0.00,0.00,0.00,100.0,28.96,9.09,27.23
TOTAL,7.69,14.58,3.39,9.09,11.54,19.90,7.76,17.02
