PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DOUGL,0.00,7.180,6.850,0.00,0.00,14.29,0.00,0.00,25.00,0.00,2.700,0.00,0.00,0.00,12.50,0.00,16.16,19.80,0.00,9.020,7.690,15.60
TOTAL,0.00,7.180,6.820,0.00,0.00,14.29,0.00,0.00,25.00,0.00,2.700,0.00,0.00,0.00,12.50,0.00,16.15,19.80,0.00,8.990,7.670,15.58
