RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.06,4.09,0.00,4.60
OTHER,5.00,5.56,0.00,5.32
NATIVE-AM,0.00,12.50,0.00,7.14
HISP-LT,1.18,3.20,0.00,2.20
ASIA-PI,6.67,0.00,0.00,2.94
WHITE,15.75,12.63,14.29,14.11
BLACK,1.75,7.14,0.00,4.04
TOTAL,13.90,11.46,9.09,12.63
