PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BREMEN,3.00,198.0,216.0,0.00,14.00,11.00,0.00,4.00,2.00,0.00,17.00,13.00,0.00,20.00,17.00,4.00,2636.0,2325.0,0.00,238.0,170.0,5888.0
BUCHANAN,0.00,54.00,56.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,4.00,7.00,1.00,985.0,875.0,0.00,50.00,40.00,2084.0
BUNCOMBE,0.00,30.00,28.00,0.00,2.00,3.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,4.00,5.00,0.00,436.0,414.0,0.00,4.00,9.00,940.0
CORINTH,0.00,43.00,46.00,0.00,2.00,3.00,0.00,0.00,3.00,0.00,2.00,3.00,0.00,5.00,1.00,0.00,667.0,654.0,0.00,11.00,17.00,1457.0
TWENTIETH,0.00,13.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,315.0,306.0,0.00,0.00,3.00,660.0
FELTON,0.00,6.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,126.0,118.0,0.00,0.00,0.00,256.0
LITTLE CREEK,0.00,15.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,296.0,279.0,0.00,1.00,0.00,605.0
MT VIEW,0.00,4.00,8.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,129.0,129.0,0.00,0.00,0.00,272.0
SEVENTH,0.00,42.00,57.00,0.00,2.00,2.00,0.00,2.00,3.00,0.00,4.00,6.00,0.00,0.00,5.00,1.00,742.0,662.0,0.00,55.00,40.00,1623.0
BEREA-STEADMAN,0.00,19.00,20.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,1.00,0.00,1.00,0.00,0.00,275.0,229.0,0.00,1.00,3.00,553.0
TALLAPOOSA,0.00,72.00,88.00,0.00,6.00,6.00,0.00,1.00,1.00,0.00,5.00,4.00,0.00,6.00,4.00,3.00,1358.0,1128.0,0.00,48.00,41.00,2771.0
WACO,0.00,27.00,43.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,532.0,438.0,0.00,5.00,10.00,1060.0
TOTAL,3.00,523.0,600.0,0.00,30.00,31.00,0.00,11.00,10.00,0.00,36.00,33.00,0.00,40.00,40.00,12.00,8497.0,7557.0,0.00,413.0,333.0,18169.0
