AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,3.0,143.0,180.0,0.0,12.0,8.0,1.0,0.0,4.0,0.0,18.0,16.0,0.0,11.0,8.0,2.0,525.0,412.0,1.0,273.0,208.0,1825.0
25-29,2.0,101.0,118.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,10.0,10.0,0.0,8.0,5.0,0.0,520.0,439.0,0.0,351.0,222.0,1800.0
30-34,0.0,58.0,84.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,5.0,3.0,0.0,519.0,424.0,0.0,322.0,168.0,1604.0
35-39,0.0,41.0,64.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,17.0,8.0,0.0,3.0,3.0,1.0,540.0,419.0,0.0,292.0,150.0,1547.0
40-44,1.0,34.0,64.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,5.0,3.0,0.0,480.0,419.0,1.0,245.0,133.0,1403.0
45-49,0.0,46.0,69.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,6.0,5.0,0.0,6.0,4.0,1.0,548.0,524.0,0.0,254.0,161.0,1633.0
50-54,0.0,38.0,57.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,5.0,3.0,0.0,555.0,526.0,0.0,265.0,178.0,1640.0
55-59,0.0,39.0,52.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,6.0,0.0,6.0,4.0,1.0,634.0,555.0,0.0,268.0,193.0,1770.0
60-64,1.0,27.0,43.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,4.0,2.0,1.0,675.0,584.0,0.0,255.0,188.0,1798.0
65-OVER,1.0,98.0,91.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,6.0,7.0,0.0,6.0,7.0,2.0,2064.0,1632.0,0.0,632.0,385.0,4947.0
TOTAL,8.0,625.0,822.0,0.0,57.0,30.0,1.0,6.0,13.0,0.0,83.0,74.0,0.0,59.0,42.0,8.0,7060.0,5934.0,2.0,3157.0,1986.0,19967.0
