PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ELBERTON,5.56,10.67,2.70,0.00,0.00,28.66,10.69,19.40
LONGSTREET,0.00,7.44,0.00,0.00,0.00,33.03,11.54,26.54
ELIAM,0.00,8.57,0.00,0.00,0.00,34.69,16.13,28.53
PETERSBURG,0.00,25.00,0.00,0.00,100.0,29.70,0.00,28.36
WYCHE,0.00,16.92,0.00,0.00,0.00,31.41,11.54,27.00
MOSS-RUCKERSVILLE,0.00,30.77,16.67,0.00,0.00,31.79,18.18,30.62
PIKE,50.00,19.02,0.00,0.00,25.00,26.05,8.22,22.79
GAINES,0.00,23.08,0.00,0.00,0.00,27.47,14.29,26.21
GOSHEN,0.00,12.44,0.00,100.0,0.00,19.11,3.75,17.20
WEBBSBORO,0.00,11.67,0.00,0.00,0.00,27.48,8.33,24.04
CENTERVILLE,0.00,16.41,0.00,0.00,33.33,24.30,10.64,21.90
TOTAL,12.77,13.18,1.83,25.00,8.57,27.46,9.90,22.47
