AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.31,0.00,0.00,7.14,4.60,1.79,4.08
25-29,0.00,3.06,0.00,0.00,0.00,3.63,2.36,3.25
30-34,0.00,4.15,0.00,0.00,0.00,5.67,4.00,4.98
35-39,0.00,9.39,0.00,0.00,9.09,7.05,6.77,7.56
40-44,0.00,6.20,0.00,0.00,11.11,9.79,7.96,8.71
45-49,25.00,11.51,9.09,0.00,0.00,13.91,7.45,12.89
50-54,16.67,17.59,0.00,0.00,0.00,16.46,5.83,15.55
55-59,33.33,22.64,0.00,0.00,20.00,18.96,13.93,19.28
60-64,0.00,27.91,20.00,100.0,0.00,27.07,18.75,26.56
65-OVER,0.00,31.77,22.73,0.00,33.33,36.20,24.32,34.42
TOTAL,6.67,15.09,5.19,8.33,6.36,17.75,9.56,16.20
