PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1038,0.00,0.00,0.00,0.00,0.00,25.40,9.090,23.04
1214,0.00,0.00,0.00,0.00,50.00,32.87,14.93,30.60
1222,20.00,0.00,0.00,0.00,0.00,26.45,13.33,24.80
1885,0.00,0.00,0.00,33.33,0.00,25.77,17.19,24.77
1889,22.22,0.00,0.00,0.00,0.00,21.09,12.95,19.53
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
960,0.00,9.090,8.000,0.00,20.00,22.45,11.08,20.92
974,0.00,3.330,0.00,0.00,12.50,25.38,10.04,22.50
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,7.500,3.770,3.330,7.140,8.330,25.01,12.01,23.09
