PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
043,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,2.990,17.26,2.370,0.00,5.760,13.90,11.11,14.46
26,0.00,11.32,1.690,33.33,13.73,18.45,9.930,16.75
27,7.140,17.80,6.190,20.00,8.570,13.97,13.71,14.11
28,3.640,9.490,2.960,0.00,2.560,6.070,5.760,7.960
29,2.550,14.10,5.140,0.00,6.070,15.11,8.530,13.10
295,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,4.650,17.41,5.930,20.00,10.00,18.34,7.320,16.33
31,4.170,16.28,8.020,0.00,12.68,17.91,10.67,16.02
32,1.670,21.72,8.700,0.00,13.04,18.31,14.34,18.67
33,4.200,24.06,2.960,0.00,6.220,16.59,14.86,19.35
34,4.400,15.37,8.090,33.33,8.500,16.03,9.760,14.31
35,0.00,16.56,5.080,0.00,13.73,21.92,12.50,17.27
36,20.83,25.97,17.74,0.00,7.140,23.13,14.38,22.41
37,2.220,29.04,12.24,0.00,12.96,25.35,16.21,24.15
38,5.330,23.29,8.090,0.00,12.06,24.73,13.02,21.36
39,4.640,19.85,6.930,0.00,14.14,13.07,10.91,16.69
41,2.860,16.20,6.120,0.00,14.47,16.36,7.650,14.95
42,4.300,20.58,8.180,0.00,9.570,21.20,10.93,18.99
43,22.50,25.13,5.480,0.00,17.02,24.75,16.97,23.62
44,17.14,30.58,8.570,0.00,18.31,21.81,19.86,25.54
45,13.79,20.43,3.660,0.00,10.94,20.36,10.26,18.85
46,0.00,23.68,5.880,0.00,16.00,17.25,13.84,21.42
47,0.00,30.49,7.690,0.00,4.880,20.12,20.05,26.74
48,0.00,19.75,6.590,0.00,9.460,17.06,10.70,16.44
49,12.50,12.80,4.130,100.0,5.050,16.27,9.540,13.09
50,5.620,20.71,7.430,0.00,8.530,21.84,13.23,19.28
502,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,5.430,20.54,7.070,0.00,10.00,22.92,15.05,20.29
52,6.980,21.59,11.11,0.00,13.10,24.04,13.22,21.98
53,7.460,28.80,10.20,0.00,8.120,22.96,20.79,23.52
54,7.230,13.25,3.390,16.67,6.110,14.92,9.210,12.45
55,0.00,31.84,18.92,100.0,25.93,26.24,23.60,27.01
56,9.090,24.95,7.250,16.67,14.46,23.85,11.01,22.48
57,0.00,22.11,9.470,0.00,6.900,21.85,13.73,19.92
58,0.00,21.41,4.350,0.00,10.91,16.53,13.50,16.72
59,0.00,14.37,1.250,0.00,6.940,14.62,9.210,13.41
60,14.58,23.09,5.150,33.33,10.14,20.37,14.21,19.92
61,8.110,16.07,5.060,0.00,10.71,28.47,15.28,20.91
62,12.50,29.14,13.04,0.00,7.140,27.80,20.47,26.72
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SS09B,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.430,19.71,6.270,7.560,9.840,19.64,12.45,18.12
