PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HARBINS A,4.51,15.99,6.94,7.14,9.62,16.84,10.70,14.77
ROCKBRIDGE A,2.04,16.36,3.87,0.00,6.25,14.34,10.07,14.30
DACULA,5.76,14.76,6.25,11.11,9.91,16.13,9.21,13.52
SUWANEE A,13.22,14.57,9.46,0.00,7.14,13.90,6.45,12.52
BAYCREEK A,3.26,21.31,4.62,0.00,13.04,22.33,12.41,19.66
GOODWINS A,8.92,17.90,5.93,0.00,9.43,18.35,8.86,14.54
DULUTH A,8.24,24.83,10.98,14.29,17.51,21.66,11.47,18.35
DUNCANS A,7.27,16.99,10.86,14.29,14.10,13.20,12.87,13.27
PUCKETTS A,11.05,14.85,7.22,50.00,11.25,15.31,7.50,13.77
CATES A,9.84,15.63,8.85,0.00,20.00,18.62,11.44,16.63
BERKSHIRE A,6.98,14.83,4.53,0.00,8.97,21.45,6.83,12.94
BERKSHIRE B,3.80,11.09,6.45,0.00,7.18,21.74,5.45,11.02
DUNCANS C,8.18,25.20,8.08,0.00,12.50,11.75,9.39,12.43
GARNERS A,3.52,23.00,15.60,0.00,17.46,24.22,15.83,21.58
LAWRENCEVILLE A,7.69,10.67,4.58,0.00,7.50,19.84,6.33,13.92
LAWRENCEVILLE B,6.34,18.97,7.33,8.33,11.48,16.91,11.44,15.47
MARTINS A,6.12,11.34,5.80,0.00,9.18,13.06,4.03,9.22
MARTINS B,12.26,13.67,10.34,0.00,5.88,20.25,7.20,14.04
MARTINS C,8.00,17.04,10.24,20.00,7.25,20.22,12.45,16.25
PINKCNEYVILLE A,2.02,10.46,6.59,0.00,3.95,13.65,6.63,8.97
PINCKNEYVILLE B,6.79,9.84,4.55,0.00,7.02,18.01,4.64,9.55
PINCKNEYVILLE C,7.69,22.57,16.00,25.00,25.00,26.03,12.97,22.83
PINCKNEYVILLE D,10.15,8.68,9.86,0.00,9.38,12.70,4.74,9.27
SUGAR HILL A,3.70,10.13,4.11,0.00,1.54,13.38,4.84,10.27
SUGAR HILL B,8.38,16.80,7.76,0.00,10.34,13.36,7.73,12.35
HOG MOUNTAIN A,4.28,11.83,8.87,20.00,7.55,15.82,7.98,12.19
HOG MOUNTAIN B,6.87,19.04,9.13,33.33,17.39,18.35,11.72,16.56
ROCKYCREEK A,4.27,14.41,7.69,50.00,9.52,15.92,11.48,14.17
CATES B,18.37,16.55,5.13,0.00,11.11,23.09,11.67,20.40
CATES C,2.70,16.52,2.94,0.00,15.79,17.15,10.00,15.32
HOG MOUNTAIN D,5.45,16.76,6.22,0.00,7.69,15.38,10.08,13.50
BERKSHIRE D,5.86,20.63,7.75,0.00,10.13,22.02,8.55,17.59
BERKSHIRE E,2.27,23.46,8.06,0.00,11.67,26.88,15.05,20.79
BERKSHIRE F,7.79,19.23,8.04,0.00,8.20,20.03,6.15,13.66
CATES D,2.90,20.26,9.92,0.00,17.00,23.08,9.06,18.62
CATES E,5.53,26.57,10.31,0.00,12.16,24.87,13.56,21.87
PINCKNEYVILLE E,10.00,7.44,5.36,0.00,5.48,13.56,2.45,7.95
PINCKNEYVILLE F,6.30,7.09,4.67,7.14,5.00,14.33,5.70,8.23
DUNCANS D,3.05,12.47,4.59,12.50,8.11,13.73,7.29,12.01
PINCKNEYVILLE H,7.89,14.54,12.67,0.00,12.61,20.77,12.50,16.86
BAYCREEK B,1.69,15.19,5.88,0.00,13.22,17.14,6.99,14.16
LAWRENCEVILLE C,5.66,12.69,7.59,0.00,11.86,19.36,10.71,15.57
MARTINS D,15.65,9.11,6.27,20.00,4.92,15.59,7.27,10.07
ROCKBRIDGE B,2.78,13.85,5.91,16.67,7.14,17.30,7.33,13.15
GARNERS B,9.68,24.67,11.11,0.00,18.57,22.31,10.34,21.20
CATES F,9.64,15.92,3.77,0.00,4.17,21.13,15.13,18.21
CATES G,5.00,34.76,4.84,0.00,9.76,22.36,16.89,21.15
DULUTH B,10.32,11.64,7.98,0.00,7.89,22.08,7.91,15.84
GARNERS C,5.33,11.84,6.76,0.00,8.75,21.83,3.61,15.00
PINCKNEYVILLE I,7.47,9.27,8.09,0.00,15.07,17.02,5.37,10.17
PINCKNEYVILLE J,4.38,8.38,2.32,0.00,6.94,13.53,3.32,7.13
BERKSHIRE G,5.06,22.19,10.67,0.00,12.16,24.05,11.46,19.86
CATES H,4.69,12.81,6.67,0.00,12.96,19.14,7.91,13.62
SUGAR HILL C,6.25,11.84,8.54,0.00,9.89,12.97,7.75,11.62
SUGAR HILL D,7.37,12.59,3.19,0.00,7.69,13.64,4.96,11.35
DULUTH C,8.64,13.73,4.40,0.00,8.89,23.11,7.50,16.94
DULUTH D,5.95,11.06,7.91,11.11,10.16,18.13,5.09,12.01
PINCKNEYVILLE K,4.71,8.17,6.70,0.00,9.02,18.66,6.77,9.40
PINCKNEYVILLE N,3.45,8.73,4.17,11.11,5.83,9.18,5.48,7.79
LAWRENCEVILLE D,7.69,7.83,3.01,0.00,2.61,11.18,5.94,7.79
LAWRENCEVILLE E,3.30,15.76,5.82,0.00,11.43,24.03,14.16,18.71
PINCKNEYVILLE L,8.46,40.98,17.50,0.00,25.53,26.92,18.12,25.46
PINCKNEYVILLE M,9.94,22.35,19.44,100.0,14.58,21.34,12.40,19.72
GARNERS D,2.63,19.85,5.22,25.00,9.09,22.29,10.37,18.70
BERKSHIRE H,5.26,11.49,8.97,28.57,11.76,23.59,6.70,12.96
PINCKNEYVILLE O,6.62,9.52,7.17,0.00,11.93,16.62,4.44,9.79
PUCKETTS E,7.64,12.86,3.68,11.11,12.50,13.98,7.01,11.48
CATES I,5.76,21.59,11.18,9.09,11.88,19.11,9.68,16.49
CATES J,5.80,17.82,10.53,33.33,10.83,19.85,7.39,16.14
GOODWINS B,4.46,22.38,6.59,0.00,10.28,19.53,9.49,16.96
LAWRENCEVILLE F,8.33,18.38,7.76,0.00,8.66,17.28,12.26,15.63
MARTINS E,7.54,6.55,2.59,0.00,5.68,6.85,3.02,5.73
PINCKNEYVILLE P,8.00,12.24,9.30,25.00,8.33,27.70,8.46,19.88
PINCKNEYVILLE Q,7.50,10.97,7.14,100.0,12.73,19.13,6.43,10.58
ROCKBRIDGE C,2.38,23.00,2.78,11.11,8.89,21.08,11.29,19.53
ROCKBRIDGE D,4.69,18.64,9.03,0.00,8.24,21.75,11.29,17.75
GOODWINS C,5.93,14.86,4.51,0.00,7.05,16.49,7.66,12.15
BAYCREEK K,5.52,22.47,7.27,0.00,11.63,18.63,10.70,17.63
CATES K,4.83,20.14,6.57,0.00,11.11,21.99,12.99,18.72
BAYCREEK C,5.26,19.28,7.30,10.00,8.02,20.34,13.98,17.74
CATES L,4.59,17.12,7.07,0.00,13.73,17.32,7.79,15.15
DULUTH E,7.74,11.01,7.43,0.00,9.73,15.04,7.73,11.40
GOODWINS D,8.59,17.10,6.39,0.00,16.81,17.95,9.17,14.69
LAWRENCEVILLE G,5.66,15.79,9.66,0.00,5.88,18.65,9.21,13.21
LAWRENCEVILLE H,6.58,19.38,6.32,12.50,15.04,18.69,12.41,16.35
MARTINS F,3.95,9.23,6.72,20.00,13.10,14.84,5.08,9.24
PINCKNEYVILLE S,6.83,13.01,8.92,0.00,7.41,22.59,8.00,13.90
ROCKBRIDGE E,5.00,14.16,6.22,0.00,10.40,18.33,6.19,13.53
SUGAR HILL E,8.43,15.01,6.51,0.00,11.86,15.07,9.79,13.40
LAWRENCEVILLE I,7.27,10.63,8.63,0.00,11.43,14.90,5.97,11.61
BAYCREEK D,6.54,22.15,5.59,0.00,11.71,18.06,13.50,17.68
BERKSHIRE J,4.98,26.35,16.67,0.00,9.26,25.68,10.96,21.85
CATES M,4.91,23.53,10.32,11.11,7.83,21.21,12.57,18.81
CATES N,12.50,21.02,6.59,0.00,1.59,21.05,8.54,18.55
DULUTH F,5.98,9.60,3.54,0.00,5.47,6.97,5.67,7.31
DULUTH G,12.62,18.55,10.17,0.00,13.21,25.52,11.22,19.95
GOODWINS E,9.72,16.28,7.48,16.67,11.43,17.01,7.91,14.03
GOODWINS F,5.01,18.62,3.75,25.00,13.98,15.41,7.91,12.87
PINCKNEYVILLE T,6.14,14.98,6.15,0.00,16.28,20.03,7.99,13.56
SUWANEE B,6.21,24.53,10.00,0.00,7.69,15.31,9.22,13.99
PINCKNEYVILLE U,16.67,7.41,4.05,50.00,10.20,27.19,6.25,16.71
PUCKETTS B,7.29,22.61,5.88,0.00,5.88,17.38,11.90,15.81
BERKSHIRE L,6.56,11.46,6.15,12.50,6.10,20.26,6.70,11.44
ROCKBRIDGE F,7.23,16.90,3.79,0.00,9.26,20.49,10.05,16.17
SUGAR HILL F,7.24,19.36,6.99,10.00,9.78,15.36,5.47,13.14
SUWANEE C,7.98,17.26,6.40,8.33,14.41,17.04,8.59,14.06
CATES O,7.55,16.22,10.53,0.00,9.80,24.09,7.14,17.93
BAYCREEK E,5.13,15.74,3.89,0.00,4.41,16.50,9.30,14.19
BERKSHIRE M,4.98,27.27,13.25,0.00,7.27,28.02,9.09,21.79
MARTINS G,5.06,11.99,8.27,0.00,14.71,17.79,7.97,12.01
DULUTH H,9.61,14.37,8.78,0.00,4.84,16.71,9.55,13.92
BERKSHIRE N,6.87,25.93,14.71,16.67,12.00,28.77,13.30,24.69
PINCKNEYVILLE V,3.44,12.66,9.43,0.00,8.93,27.21,8.81,13.77
PINCKNEYVILLE W,11.27,11.00,4.37,6.67,4.21,21.70,6.78,13.76
MARTINS H,5.93,17.88,6.23,0.00,6.54,19.81,9.78,13.82
MARTINS I,7.92,15.51,6.57,36.36,16.22,12.16,5.72,10.65
MARTINS J,4.80,8.46,5.15,0.00,9.09,9.97,5.17,7.52
GARNERS F,9.85,18.43,0.00,0.00,6.45,22.14,6.92,18.00
BERKSHIRE O,6.52,20.60,16.88,0.00,20.69,25.48,8.90,21.04
BERKSHIRE P,9.01,15.31,4.98,0.00,13.04,17.58,5.88,12.41
PINCKNEYVILLE X,10.41,14.75,11.97,0.00,15.60,20.22,11.48,16.67
ROCKBRIDGE G,5.56,15.18,3.68,0.00,12.60,15.59,8.50,14.04
PINCKNEYVILLE Y,11.25,10.73,9.27,0.00,8.65,14.48,6.62,10.32
GOODWINS G,6.04,15.56,7.72,0.00,11.76,14.10,6.41,12.10
PINCKNEYVILLE Z,17.14,43.40,21.62,0.00,25.00,24.75,17.90,24.31
PINCKNEYVILLE A1,13.99,36.22,13.95,0.00,23.81,21.14,13.60,20.73
LAWRENCEVILLE J,8.08,16.40,7.04,0.00,5.08,20.58,6.48,14.89
GOODWINS H,11.30,20.24,7.97,0.00,13.04,17.24,12.55,15.79
DUNCANS B,4.05,14.13,5.67,25.00,3.17,12.58,10.47,11.85
SUWANEE D,11.11,19.64,4.51,33.33,8.70,12.43,8.59,12.22
SUWANEE E,6.91,27.86,8.11,0.00,6.45,17.72,8.71,15.97
LAWRENCEVILLE K,5.61,26.64,12.94,14.29,17.39,21.46,11.22,19.09
HARBINS B,2.56,15.68,5.31,0.00,9.23,15.55,6.61,13.60
BAYCREEK F,4.00,20.60,7.82,0.00,13.13,20.47,13.00,18.33
PUCKETTS C,9.17,15.11,7.21,14.29,1.67,13.10,6.89,11.82
HOG MOUNTAIN C,6.77,14.08,5.08,0.00,3.80,13.91,7.59,11.83
ROCKYCREEK B,7.35,16.67,5.60,0.00,11.88,12.93,10.42,12.47
DULUTH I,12.14,23.98,14.44,7.41,19.28,20.01,10.90,16.51
MARTINS K,7.19,16.38,7.81,11.11,13.29,14.60,6.49,12.40
SUWANEE H,11.71,26.54,15.84,11.11,8.97,18.80,13.16,17.73
SUGAR HILL G,11.70,15.65,5.41,50.00,11.54,16.35,11.82,14.99
SUWANEE F,8.67,25.53,4.88,0.00,14.73,16.97,9.35,15.20
LAWRENCEVILLE L,8.71,20.44,9.64,25.00,16.23,19.11,10.27,16.45
LAWRENCEVILLE M,6.50,15.01,6.35,11.11,8.28,12.08,5.16,11.56
BAYCREEK G,3.42,17.71,4.08,14.29,6.90,14.72,9.23,14.31
BAYCREEK H,7.48,19.64,11.06,16.67,15.73,19.84,11.28,18.12
BAYCREEK I,5.00,15.27,6.91,0.00,10.08,18.73,9.22,14.72
BERKSHIRE Q,9.59,14.63,6.30,0.00,9.52,25.49,11.05,19.33
GOODWINS I,15.81,29.86,15.83,0.00,15.09,19.87,12.93,19.93
DULUTH K,6.08,6.22,3.90,0.00,9.09,8.69,5.25,6.32
HARBINS C,3.45,15.18,9.90,0.00,11.36,17.92,11.11,15.94
ROCKYCREEK C,7.33,16.49,8.39,50.00,7.84,15.54,10.98,14.34
LAWRENCEVILLE N,5.04,13.36,7.22,11.11,6.06,17.73,6.80,13.05
PUCKETTS D,7.25,17.16,8.00,0.00,10.67,14.96,10.61,13.71
SUWANEE G,6.70,19.30,8.33,20.00,6.67,13.99,10.81,13.35
BAYCREEK J,1.85,16.15,6.40,0.00,12.12,17.74,10.54,15.38
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,7.33,15.28,6.92,6.89,10.42,18.11,8.74,14.42
