AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,9.0,507.0,606.0,0.0,54.0,29.0,0.0,7.0,11.0,4.0,847.0,747.0,0.0,37.0,23.0,13.0,1533.0,1436.0,1.0,99.0,91.0,6054.0
25-29,1.0,380.0,410.0,0.0,32.0,17.0,0.0,0.0,2.0,2.0,547.0,425.0,0.0,24.0,16.0,1.0,1358.0,1276.0,0.0,94.0,97.0,4682.0
30-34,1.0,275.0,294.0,0.0,20.0,18.0,0.0,3.0,2.0,1.0,399.0,291.0,0.0,14.0,11.0,0.0,1231.0,1056.0,0.0,91.0,63.0,3770.0
35-39,1.0,240.0,248.0,0.0,23.0,10.0,0.0,2.0,0.0,0.0,310.0,234.0,0.0,14.0,14.0,1.0,1264.0,1026.0,0.0,91.0,80.0,3558.0
40-44,0.0,222.0,219.0,0.0,18.0,19.0,0.0,3.0,0.0,0.0,219.0,161.0,0.0,19.0,19.0,0.0,1387.0,1138.0,0.0,90.0,73.0,3587.0
45-49,2.0,214.0,235.0,0.0,12.0,16.0,0.0,2.0,1.0,0.0,161.0,214.0,0.0,20.0,16.0,1.0,1615.0,1397.0,0.0,103.0,82.0,4091.0
50-54,1.0,205.0,192.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,137.0,253.0,0.0,17.0,16.0,2.0,1683.0,1515.0,0.0,86.0,89.0,4220.0
55-59,0.0,169.0,181.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,117.0,158.0,0.0,15.0,13.0,4.0,1768.0,1594.0,0.0,85.0,73.0,4192.0
60-64,0.0,139.0,130.0,1.0,8.0,13.0,0.0,0.0,1.0,0.0,78.0,147.0,0.0,9.0,7.0,1.0,1647.0,1432.0,0.0,110.0,85.0,3808.0
65-OVER,2.0,267.0,272.0,0.0,10.0,16.0,0.0,4.0,4.0,0.0,120.0,218.0,0.0,33.0,36.0,1.0,4829.0,3993.0,0.0,197.0,146.0,10148.0
TOTAL,17.0,2618.0,2787.0,1.0,194.0,160.0,0.0,21.0,21.0,7.0,2935.0,2848.0,0.0,202.0,171.0,24.0,18315.0,15863.0,1.0,1046.0,879.0,48110.0
