PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
COLQUITT-MILLER,26.23,26.39,0.00,26.31
88888,0.00,0.00,0.00,0.00
TOTAL,26.20,26.39,0.00,26.30
