PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COLWELL,0.00,0.00,33.33,0.00,0.00,30.50,24.53,30.01
FAIRPLAY,0.00,0.00,0.00,0.00,0.00,20.67,10.67,19.67
FLINTHILL,0.00,0.00,0.00,0.00,16.67,23.84,11.85,23.00
HEMPTOWN,0.00,0.00,0.00,0.00,25.00,21.82,17.46,21.33
HOTHOUSE,50.00,0.00,0.00,0.00,100.0,24.59,16.36,24.16
MINERAL BLUFF,0.00,0.00,0.00,33.33,0.00,24.68,15.38,23.86
MOBILE,0.00,0.00,33.33,0.00,0.00,28.45,9.26,27.32
MORGANTON,66.67,0.00,0.00,20.00,18.18,25.17,5.43,23.99
NOONTOOTLA,0.00,0.00,0.00,0.00,0.00,29.63,19.64,28.57
SKENIAH,0.00,0.00,0.00,0.00,0.00,30.47,9.09,29.66
SUGAR CREEK,0.00,0.00,30.77,100.0,28.57,20.64,10.66,20.16
TOCCOA,20.00,0.00,5.26,0.00,15.38,21.45,7.25,20.37
TOTAL,18.42,0.00,9.09,18.52,16.13,23.95,12.04,23.10
