AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.97,0.00,0.00,16.67,11.79,0.00,7.74
25-29,0.00,5.13,0.00,0.00,0.00,10.16,0.00,7.55
30-34,0.00,8.05,20.00,0.00,100.0,7.00,0.00,7.42
35-39,0.00,3.50,0.00,0.00,0.00,12.38,7.69,8.67
40-44,0.00,10.07,0.00,0.00,0.00,12.96,7.14,11.68
45-49,0.00,16.26,0.00,0.00,0.00,15.03,0.00,14.89
50-54,0.00,19.75,0.00,0.00,0.00,16.16,0.00,16.60
55-59,20.00,17.84,0.00,0.00,0.00,20.40,12.50,19.29
60-64,0.00,24.14,0.00,0.00,0.00,25.20,10.00,24.32
65-OVER,0.00,28.21,0.00,0.00,33.33,28.93,10.34,28.33
TOTAL,5.00,16.35,4.17,0.00,20.00,19.28,3.65,17.62
