PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1B,0.00,14.81,9.760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,26.89,27.90,0.00,23.81,19.35,25.72
1C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.15,29.66,0.00,0.00,12.50,25.59
2,0.00,5.260,2.740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.760,3.450,0.00,0.00,0.00,0.00,17.23,19.47,0.00,24.68,15.95,18.48
3A1,0.00,5.560,17.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.65,31.99,0.00,25.00,16.67,28.93
3C,0.00,5.770,2.040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.000,0.00,0.00,11.11,33.33,0.00,26.28,32.49,0.00,17.78,11.35,23.99
4B,0.00,6.670,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.0,0.00,0.00,27.50,32.55,0.00,0.00,0.00,28.21
4D,0.00,6.670,8.510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.090,0.00,0.00,0.00,0.00,0.00,26.70,29.41,0.00,30.00,25.00,26.05
5A,0.00,2.330,2.080,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,13.14,18.83,0.00,9.090,8.820,13.58
5B,0.00,3.700,6.250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,50.00,0.00,0.00,17.38,19.76,0.00,9.680,6.120,16.39
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,5.450,5.880,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.350,3.570,0.00,15.38,9.090,0.00,23.59,27.18,0.00,21.65,14.69,22.32
