PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BENTONS,0.00,7.69,22.92,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.58,30.92,0.00,33.33,22.33,27.52
BRANTLEYS,0.00,17.39,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,27.62,31.97,0.00,46.15,27.78,28.95
BURGAYS,0.00,21.82,25.42,0.00,0.00,12.50,0.00,0.00,0.00,0.00,20.00,10.00,0.00,0.00,0.00,0.00,31.16,33.52,0.00,52.56,36.49,32.18
CABANISS,0.00,4.17,5.41,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,25.10,21.63,0.00,23.44,19.35,21.59
COX,0.00,26.32,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.27,31.98,0.00,9.09,28.26,28.92
CULLODEN,0.00,15.38,23.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.80,25.18,0.00,32.39,17.65,25.77
DILLARDS,100.0,10.71,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.49,25.15,0.00,27.91,7.89,24.49
EVERS,25.00,10.61,12.28,0.00,14.29,33.33,0.00,100.0,0.00,0.00,0.00,14.29,0.00,0.00,25.00,0.00,27.26,30.99,0.00,23.15,18.82,26.64
FORSYTH,0.00,13.68,7.89,0.00,14.29,10.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,26.81,30.06,0.00,21.21,13.75,21.73
HIGH FALLS,0.00,9.38,10.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.71,19.25,0.00,30.00,23.40,16.80
KELSEYS,0.00,20.00,10.53,0.00,0.00,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.73,29.12,0.00,21.58,20.51,24.12
MIDDLEBROOKS,0.00,17.14,8.51,0.00,100.0,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,25.70,29.14,0.00,23.73,13.73,25.50
PROCTORS,0.00,9.09,14.93,0.00,20.00,0.00,0.00,0.00,0.00,0.00,20.00,28.57,0.00,0.00,0.00,0.00,16.01,18.56,0.00,14.29,8.33,15.81
RUSSELLVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.52,31.33,0.00,7.89,8.33,24.43
TOTAL,9.52,12.80,13.45,0.00,7.55,14.29,0.00,14.29,0.00,0.00,7.41,7.27,0.00,3.70,2.63,0.00,25.91,28.44,0.00,23.47,16.72,24.49
