PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BLUE CREEK,0.00,40.00,0.00,0.00,9.09,21.98,10.74,21.14
BLUE RIDGE,0.00,33.33,10.00,0.00,25.00,25.58,7.25,23.83
HELEN,0.00,0.00,0.00,0.00,0.00,24.95,16.67,23.79
MOSSY CREEK,28.57,10.53,10.00,0.00,0.00,27.28,5.97,25.39
MT YONAH,4.00,13.16,9.30,0.00,18.18,22.94,7.36,21.18
NACOOCHEE,0.00,17.86,0.00,0.00,16.67,28.69,4.76,27.17
ROBERTSTOWN,0.00,0.00,0.00,0.00,0.00,31.49,16.67,30.06
SHOAL CREEK,33.33,7.14,7.41,40.00,0.00,20.69,4.46,18.99
TESNATEE,33.33,14.29,0.00,0.00,0.00,28.70,10.17,27.27
TOWN CREEK,20.00,0.00,0.00,0.00,0.00,21.51,4.10,19.81
WHITE CREEK,0.00,0.00,0.00,0.00,33.33,24.16,10.53,23.02
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,9.84,13.43,6.29,9.52,11.32,24.30,7.44,22.73
