PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
EAST MACON 1,0.00,13.09,12.50,0.00,0.00,2.67,2.74,11.91
EAST MACON 2,0.00,22.86,20.00,0.00,4.00,12.30,6.80,21.06
EAST MACON 3,9.09,16.00,5.00,20.00,13.33,27.58,7.24,19.64
EAST MACON 4,0.00,25.63,0.00,0.00,0.00,12.90,2.73,23.42
EAST MACON 5,0.00,30.82,4.76,100.0,0.00,15.56,9.66,25.09
GODFREY 1,2.13,14.55,2.50,0.00,1.85,14.71,3.41,13.54
GODFREY 2,0.00,11.54,0.00,0.00,3.85,4.10,0.57,9.37
GODFREY 3,0.00,13.71,0.00,0.00,6.67,15.82,4.46,13.18
GODFREY 4,0.00,11.28,3.85,0.00,5.00,8.75,2.58,10.13
GODFREY 5,33.33,17.52,5.13,25.00,7.14,19.54,5.30,16.92
HAZZARD 1,0.00,16.80,2.70,11.11,5.88,20.41,4.02,16.13
HAZZARD 2,6.82,18.66,5.17,0.00,4.17,20.13,6.38,18.23
HAZZARD 3,1.32,20.00,5.56,14.29,5.88,18.52,8.31,18.47
HAZZARD 4,2.33,29.76,0.00,100.0,16.67,27.92,14.81,26.87
HOWARD 1,9.52,25.02,6.12,0.00,4.00,31.52,12.15,27.35
HOWARD 2,4.88,28.85,11.11,0.00,2.94,32.93,15.76,30.43
HOWARD 3,8.70,22.08,4.85,7.69,11.11,27.95,11.71,24.30
HOWARD 4,7.14,23.87,0.00,0.00,5.26,27.16,8.70,24.23
HOWARD 5,11.11,16.44,21.05,0.00,5.56,31.81,10.81,24.21
HOWARD 6,0.00,15.38,11.11,0.00,6.67,30.38,15.67,25.47
HOWARD 7,8.00,27.30,14.29,0.00,6.67,37.39,11.21,34.07
RUTLAND 1,0.00,32.48,3.51,0.00,8.00,23.41,7.28,24.47
RUTLAND 2,20.00,29.34,0.00,20.00,11.11,20.09,9.77,21.49
VINEVILLE 1,0.00,16.16,3.12,33.33,14.29,23.89,6.97,19.17
VINEVILLE 2,0.00,15.53,9.09,0.00,21.43,24.19,10.57,18.30
VINEVILLE 3,0.00,18.50,16.67,0.00,0.00,21.16,4.65,17.77
VINEVILLE 4,0.00,19.60,15.79,0.00,15.38,20.58,7.30,18.89
VINEVILLE 5,0.00,18.85,26.32,0.00,6.67,27.54,4.90,24.30
VINEVILLE 6,4.00,13.04,15.62,50.00,15.00,29.54,10.60,23.34
WARRIOR 1,0.00,31.98,0.00,33.33,7.14,19.77,7.94,21.93
WARRIOR 2,10.34,35.43,14.29,0.00,9.09,23.98,9.35,26.20
TOTAL,5.73,19.44,6.64,10.68,7.80,25.52,7.71,20.84
