AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,13.0,25.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,8.0,5.0,0.0,0.0,1.0,2.0,129.0,128.0,0.0,107.0,95.0,519.0
25-29,0.0,12.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,114.0,91.0,0.0,116.0,81.0,438.0
30-34,0.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,112.0,101.0,0.0,96.0,58.0,391.0
35-39,0.0,15.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,110.0,96.0,0.0,79.0,74.0,389.0
40-44,0.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,118.0,114.0,0.0,81.0,40.0,371.0
45-49,0.0,10.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,125.0,133.0,0.0,70.0,59.0,412.0
50-54,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,135.0,133.0,0.0,87.0,61.0,428.0
55-59,0.0,14.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,188.0,165.0,0.0,101.0,65.0,547.0
60-64,0.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,193.0,195.0,0.0,101.0,65.0,573.0
65-OVER,0.0,20.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,680.0,578.0,0.0,197.0,131.0,1631.0
TOTAL,0.0,112.0,102.0,0.0,10.0,10.0,0.0,4.0,1.0,0.0,27.0,19.0,0.0,5.0,5.0,2.0,1904.0,1734.0,0.0,1035.0,729.0,5699.0
