PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
NORTH COBB 01,1.20,20.09,4.35,0.00,14.29,17.51,5.88,15.74
NICKAJACK 01,7.43,16.33,9.09,7.69,11.11,10.27,7.72,12.63
NORTON PARK 01,1.52,10.61,6.70,0.00,6.86,21.47,3.57,14.89
NICHOLSON 01,8.11,23.75,7.27,0.00,6.00,19.74,6.62,18.38
OAKDALE 01,10.00,20.02,4.84,0.00,14.47,19.33,8.95,18.10
OREGON 01,17.95,25.00,10.26,0.00,5.26,26.72,6.25,24.70
OREGON 02,4.17,16.69,4.26,33.33,7.32,16.64,6.74,14.41
OREGON 03,2.30,9.77,3.03,6.25,3.88,13.16,2.56,9.39
OREGON 04,5.80,18.23,4.28,18.18,11.34,16.56,5.77,15.31
OREGON 05,7.02,23.71,7.63,100.0,13.85,21.27,9.34,20.74
PEBBLEBROOK 01,6.90,18.30,7.56,15.38,13.16,16.06,5.26,16.09
POWERS FERRY 01,5.79,12.26,7.61,50.00,14.52,18.92,2.94,16.14
PINE MOUNTAIN 01,2.91,21.23,5.38,0.00,10.20,17.46,11.35,16.57
PINE MOUNTAIN 02,6.17,23.81,3.17,0.00,8.57,22.77,13.71,21.40
POST OAK 01,6.82,24.77,16.50,11.11,8.33,19.66,7.51,18.58
POPE 01,7.24,19.11,11.54,50.00,14.04,21.77,5.56,19.53
PALMER 01,11.25,15.99,6.45,0.00,7.55,16.72,3.68,15.08
POWDER SPRINGS 1A,5.88,18.73,3.36,0.00,3.77,14.99,7.51,15.72
POWDER SPRINGS 2A,4.76,15.21,6.73,0.00,8.77,13.13,4.71,13.38
POWDER SPRINGS 3A,7.50,14.47,5.73,0.00,8.86,20.29,7.61,15.42
PITNER 01,3.70,13.76,2.11,0.00,6.38,15.13,5.37,13.59
ROCKY MOUNT 01,7.06,25.44,8.85,0.00,10.17,19.53,9.25,18.28
RIVERSIDE 01,15.38,12.25,10.62,0.00,4.76,19.59,2.31,11.92
ROSWELL 01,7.78,32.47,10.00,0.00,21.62,21.79,10.79,20.87
ROSWELL 02,5.60,29.31,8.08,0.00,16.98,20.42,7.28,18.55
SANDY PLAINS 01,8.02,22.41,6.87,0.00,11.59,21.62,7.27,19.03
SHALLOWFORD FALLS 01,12.20,28.30,19.32,0.00,8.82,21.93,10.37,21.17
SIMPSON 01,10.92,20.88,18.92,0.00,14.71,19.15,10.08,18.06
SEWELL MILL 01,5.17,31.19,10.87,33.33,6.41,21.35,12.22,18.45
SEWELL MILL 03,4.84,9.67,8.30,0.00,10.68,20.43,5.35,15.17
SMYRNA 1A,2.56,12.88,7.33,20.00,13.13,17.89,5.97,13.41
SMYRNA 2A,9.02,14.61,6.67,0.00,7.89,14.53,5.71,13.25
SMYRNA 3A,8.39,17.90,7.03,6.67,13.18,17.58,8.72,16.45
SMYRNA 4A,12.75,23.18,8.82,11.11,14.15,24.06,12.46,22.34
SMYRNA 5A,7.77,16.31,6.88,0.00,13.04,19.39,5.32,15.66
SMYRNA 6A,15.28,21.14,12.07,20.00,23.85,27.95,13.11,24.42
SMYRNA 7A,7.14,27.82,12.42,0.00,11.81,13.36,11.18,17.79
SOPE CREEK 01,12.31,32.61,11.54,50.00,3.70,27.76,10.67,26.37
SOPE CREEK 02,9.62,20.34,10.87,6.67,8.89,19.78,7.27,18.06
SOPE CREEK 03,5.22,20.59,19.12,16.67,17.86,22.97,6.86,20.94
SWEETWATER 01,8.70,15.63,6.98,11.11,13.73,18.87,11.49,16.41
SWEETWATER 02,4.17,8.74,6.78,0.00,5.00,16.69,4.48,10.33
TERRELL MILL 01,4.71,7.52,6.13,8.33,8.84,18.51,3.47,11.40
TIMBER RIDGE 01,8.26,29.51,8.70,0.00,17.14,23.98,11.21,22.33
VAUGHAN 01,9.52,25.57,17.65,25.00,18.42,18.96,6.92,18.96
VININGS 01,3.90,18.14,3.09,16.67,3.77,18.06,7.73,16.14
VININGS 02,6.59,13.14,4.64,12.50,9.60,14.02,7.14,12.69
VININGS 03,5.93,17.63,6.54,25.00,11.54,18.67,8.15,16.92
VININGS 04,7.41,14.00,7.79,20.00,11.11,33.41,4.88,27.48
WADE GREEN 02,6.78,17.07,4.68,50.00,5.81,15.33,7.64,14.35
WILLEO 01,8.75,30.60,21.43,0.00,21.43,20.08,10.34,19.78
TOTAL,6.91,15.88,6.90,8.31,10.55,19.14,6.81,16.44
