AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.70,1.04,0.00,8.70,5.21,1.72,3.82
25-29,8.33,2.44,4.69,0.00,0.00,5.75,3.91,3.65
30-34,0.00,8.25,10.26,0.00,0.00,5.57,2.38,6.72
35-39,0.00,10.86,0.00,0.00,14.29,7.55,5.13,8.78
40-44,0.00,16.83,0.00,0.00,20.00,9.16,11.32,12.52
45-49,25.00,20.84,0.00,50.00,0.00,15.11,5.08,16.83
50-54,0.00,23.06,2.94,0.00,33.33,16.60,1.61,18.03
55-59,14.29,29.03,12.50,100.0,0.00,19.87,4.41,22.30
60-64,0.00,37.94,0.00,0.00,40.00,26.42,11.11,29.73
65-OVER,5.88,39.41,8.70,50.00,33.33,31.35,17.35,33.42
TOTAL,5.26,18.57,3.78,22.22,12.24,18.83,5.56,17.58
