PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1,32.74,32.13,0.00,32.41
2,33.40,36.84,0.00,35.28
3,18.83,22.74,0.00,21.17
4,31.08,31.24,0.00,31.16
5,19.97,18.01,0.00,18.99
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,27.15,28.16,0.00,27.69
