AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.23,20.00,0.00,0.00,5.26,2.60,4.35
25-29,0.00,4.58,0.00,0.00,0.00,5.59,0.00,4.52
30-34,0.00,3.74,0.00,0.00,0.00,6.90,3.85,4.46
35-39,0.00,8.44,33.33,0.00,0.00,12.60,0.00,9.17
40-44,0.00,9.69,0.00,0.00,0.00,18.55,5.00,11.98
45-49,0.00,13.78,0.00,0.00,0.00,14.53,4.35,13.41
50-54,0.00,21.17,33.33,100.0,0.00,16.75,18.75,19.57
55-59,0.00,24.40,0.00,0.00,25.00,21.99,5.71,22.33
60-64,0.00,31.04,0.00,0.00,0.00,26.47,9.68,27.82
65-OVER,0.00,37.12,0.00,0.00,25.00,37.37,14.58,36.47
TOTAL,0.00,17.26,11.11,25.00,7.69,23.74,6.57,18.95
