AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.53,0.00,0.00,33.33,3.45,9.09,4.10
25-29,0.00,4.39,0.00,0.00,0.00,8.70,0.00,4.76
30-34,0.00,7.77,0.00,0.00,0.00,12.00,0.00,8.21
35-39,0.00,17.35,0.00,0.00,0.00,25.00,0.00,19.61
40-44,0.00,14.71,0.00,0.00,0.00,11.36,0.00,12.50
45-49,0.00,27.54,0.00,0.00,0.00,30.43,0.00,26.61
50-54,0.00,30.12,0.00,0.00,0.00,13.79,14.29,22.82
55-59,0.00,34.15,100.0,0.00,0.00,38.98,0.00,36.11
60-64,100.0,48.28,0.00,0.00,0.00,44.30,33.33,46.20
65-OVER,0.00,47.18,0.00,0.00,0.00,42.20,18.18,43.66
TOTAL,16.67,26.48,50.00,0.00,25.00,32.85,7.58,28.38
