PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1,19.17,16.61,0.00,17.81
2,18.02,16.78,0.00,17.36
3,13.04,11.29,0.00,12.15
TOTAL,16.57,14.86,0.00,15.67
