PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,0.00,16.67,15.79,0.00,15.38,16.98,7.44,15.60
1B,0.00,18.94,9.09,28.57,7.69,13.40,6.29,12.81
1C,0.00,12.24,20.00,0.00,12.50,16.35,8.97,15.14
1D,0.00,14.47,6.45,0.00,16.67,16.72,1.81,14.66
2A,0.00,19.64,7.32,33.33,8.33,13.10,6.41,12.53
2B,8.33,14.67,6.38,0.00,12.50,15.57,4.73,13.79
2C,3.45,14.81,8.82,0.00,0.00,12.96,6.27,11.95
3A,0.00,12.44,33.33,0.00,0.00,18.45,2.22,15.66
3B,0.00,12.21,12.50,0.00,0.00,16.80,7.09,14.46
3C,33.33,12.68,8.33,0.00,14.29,19.86,4.35,16.87
3D,20.00,17.65,0.00,0.00,14.29,13.69,8.78,13.68
4A,0.00,10.03,5.41,0.00,0.00,16.73,5.25,14.29
4B,0.00,22.97,0.00,0.00,16.67,15.82,4.32,15.65
4C,16.67,15.22,12.90,0.00,5.00,9.49,4.74,9.12
5A,12.50,14.83,0.00,33.33,29.41,13.07,4.62,11.99
5B,0.00,13.38,2.78,12.50,11.11,11.14,4.89,10.39
5C,0.00,14.55,17.39,0.00,8.33,15.65,8.33,14.26
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,3.94,14.89,6.83,10.20,10.24,14.49,5.61,13.23
