AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.03,2.94,50.00,0.00,4.36,1.43,3.65
25-29,0.00,2.52,6.25,0.00,0.00,3.64,0.00,2.88
30-34,0.00,5.88,5.56,0.00,0.00,8.11,4.08,6.99
35-39,33.33,10.75,0.00,0.00,0.00,13.67,4.88,11.97
40-44,0.00,13.68,12.50,0.00,0.00,10.31,2.04,10.20
45-49,0.00,9.88,14.29,0.00,0.00,17.16,4.08,14.41
50-54,0.00,15.53,0.00,0.00,0.00,23.60,2.63,19.54
55-59,0.00,26.60,0.00,0.00,0.00,24.93,4.55,22.85
60-64,100.0,23.81,0.00,0.00,0.00,23.72,7.32,22.31
65-OVER,100.0,30.62,12.50,0.00,0.00,33.49,7.35,31.59
TOTAL,15.00,16.42,5.13,33.33,0.00,20.34,3.40,17.37
