PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ALLGOOD ELEM,0.00,18.00,10.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,56.00,43.00,0.00,295.0,170.0,603.0
ASHFORD PARK ELEM,0.00,19.00,14.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,3.00,6.00,0.00,154.0,170.0,0.00,14.00,7.00,400.0
AUSTIN,0.00,13.00,4.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,1.00,308.0,284.0,0.00,5.00,8.00,635.0
AVONDALE,0.00,18.00,17.00,0.00,8.00,3.00,0.00,0.00,0.00,0.00,3.00,4.00,0.00,3.00,4.00,0.00,507.0,327.0,0.00,65.00,26.00,985.0
AUSTIN DRIVE,0.00,15.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,21.00,13.00,0.00,190.0,79.00,324.0
ASHFORD DUNWOODY RD,0.00,17.00,23.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,4.00,8.00,0.00,8.00,5.00,0.00,261.0,259.0,0.00,55.00,34.00,678.0
ASHFORD PARKSIDE,0.00,12.00,15.00,0.00,8.00,3.00,0.00,0.00,0.00,0.00,7.00,4.00,0.00,14.00,14.00,0.00,251.0,218.0,0.00,67.00,31.00,644.0
AVONDALE HIGH,0.00,37.00,14.00,0.00,7.00,7.00,0.00,0.00,0.00,0.00,11.00,3.00,0.00,8.00,1.00,0.00,362.0,231.0,0.00,146.0,64.00,891.0
BOULEVARD,0.00,50.00,39.00,0.00,7.00,5.00,0.00,0.00,0.00,0.00,6.00,8.00,0.00,15.00,9.00,0.00,428.0,318.0,0.00,246.0,119.0,1250.0
BRIAR VISTA ELEM,0.00,13.00,25.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,3.00,7.00,0.00,3.00,3.00,0.00,199.0,253.0,0.00,21.00,21.00,553.0
BRIARLAKE ELEM,0.00,4.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,3.00,4.00,0.00,245.0,193.0,0.00,18.00,9.00,494.0
BRIARWOOD,0.00,15.00,10.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,6.00,8.00,0.00,2.00,5.00,0.00,123.0,116.0,0.00,26.00,19.00,336.0
BROCKETT ELEM,0.00,13.00,12.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,5.00,2.00,0.00,168.0,152.0,0.00,109.0,56.00,531.0
BRIARCLIFF,0.00,16.00,15.00,0.00,7.00,6.00,0.00,0.00,0.00,0.00,9.00,11.00,0.00,2.00,8.00,0.00,222.0,200.0,0.00,52.00,24.00,572.0
BROCKETT,0.00,15.00,9.00,0.00,5.00,3.00,0.00,1.00,0.00,0.00,8.00,5.00,0.00,7.00,5.00,0.00,232.0,178.0,0.00,60.00,38.00,566.0
BROOKHAVEN,0.00,28.00,23.00,0.00,6.00,1.00,0.00,1.00,0.00,0.00,5.00,8.00,0.00,0.00,4.00,0.00,237.0,220.0,0.00,27.00,17.00,577.0
BROWNS MILL ELEM,0.00,17.00,22.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,8.00,0.00,524.0,294.0,876.0
BOULDERCREST ROAD,0.00,10.00,8.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,3.00,0.00,250.0,156.0,441.0
BETHUNE MIDDLE,0.00,11.00,13.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.00,0.00,409.0,231.0,682.0
BURGESS ELEM,0.00,29.00,34.00,0.00,8.00,7.00,0.00,0.00,2.00,0.00,3.00,7.00,0.00,6.00,3.00,0.00,220.0,179.0,0.00,177.0,106.0,781.0
COLUMBIA DRIVE,0.00,8.00,4.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,5.00,0.00,241.0,154.0,423.0
CANBY LANE ELEM,0.00,11.00,5.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,0.00,238.0,132.0,398.0
COLUMBIA ELEM,0.00,9.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,127.0,47.00,192.0
CEDAR GROVE ELEM,0.00,23.00,7.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,7.00,0.00,559.0,256.0,865.0
CHAMBLEE,0.00,9.00,6.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,8.00,8.00,0.00,6.00,9.00,0.00,91.00,94.00,0.00,39.00,14.00,293.0
CANDLER-MURPHEY,0.00,21.00,11.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,34.00,28.00,0.00,364.0,183.0,648.0
CHAPEL HILL ELEM,0.00,13.00,12.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00,451.0,207.0,695.0
CHESNUT ELEM,0.00,15.00,17.00,0.00,5.00,2.00,0.00,1.00,0.00,0.00,2.00,5.00,0.00,12.00,4.00,0.00,127.0,98.00,0.00,78.00,29.00,395.0
CLAIREMONT WEST,0.00,41.00,23.00,0.00,11.00,3.00,0.00,0.00,0.00,0.00,9.00,4.00,0.00,12.00,12.00,1.00,534.0,355.0,0.00,88.00,30.00,1123.0
CLAIRMONT ROAD,0.00,32.00,19.00,0.00,2.00,8.00,0.00,0.00,1.00,0.00,7.00,5.00,0.00,7.00,2.00,0.00,268.0,161.0,0.00,63.00,25.00,600.0
CLARKSTON,0.00,20.00,10.00,0.00,8.00,5.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,7.00,3.00,0.00,99.00,66.00,0.00,250.0,112.0,586.0
CLIFTON,0.00,6.00,5.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,7.00,8.00,0.00,192.0,99.00,321.0
COLUMBIA MIDDLE,0.00,9.00,5.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,3.00,0.00,201.0,87.00,312.0
COAN RECREATION,0.00,36.00,24.00,0.00,14.00,8.00,0.00,0.00,0.00,0.00,7.00,5.00,0.00,11.00,2.00,0.00,193.0,189.0,0.00,180.0,90.00,759.0
CROSS KEYS HIGH,0.00,5.00,12.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,3.00,0.00,7.00,4.00,0.00,108.0,112.0,0.00,23.00,17.00,296.0
