AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,2.82,1.71,0.0,0.0,3.92,0.0,0.0,11.11,0.0,5.78,2.82,0.0,0.0,4.35,7.14,4.5,4.64,0.0,1.39,1.56,3.63
25-29,0.0,2.8,1.07,0.0,2.86,2.5,0.0,0.0,0.0,0.0,4.8,1.87,0.0,0.0,10.53,0.0,2.95,3.34,0.0,1.63,1.9,2.79
30-34,0.0,3.91,1.58,0.0,17.24,4.55,0.0,0.0,0.0,0.0,1.14,4.62,0.0,0.0,0.0,0.0,4.94,5.28,0.0,3.87,1.38,4.48
35-39,0.0,5.1,4.0,0.0,9.09,15.79,0.0,14.29,0.0,0.0,3.3,7.02,0.0,4.55,0.0,0.0,7.65,8.1,0.0,8.71,4.26,7.25
40-44,0.0,6.01,5.5,0.0,5.88,5.26,0.0,0.0,0.0,0.0,1.39,1.85,0.0,13.33,0.0,0.0,9.3,9.06,0.0,7.22,6.48,8.32
45-49,0.0,5.74,4.12,0.0,10.0,14.29,0.0,0.0,0.0,0.0,6.78,4.48,0.0,10.53,0.0,0.0,11.24,11.77,0.0,11.7,11.66,10.68
50-54,0.0,7.82,6.63,0.0,11.76,0.0,0.0,0.0,33.33,0.0,3.77,6.38,0.0,14.29,6.25,0.0,13.58,16.9,0.0,15.49,11.39,13.99
55-59,0.0,10.08,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,5.0,0.0,6.25,0.0,50.0,17.24,19.68,0.0,18.73,13.1,17.07
60-64,0.0,14.08,8.37,0.0,36.36,6.67,0.0,0.0,0.0,0.0,9.68,6.25,0.0,5.56,0.0,0.0,21.48,22.43,0.0,22.27,20.74,20.73
65-OVER,0.0,14.97,15.8,0.0,28.57,0.0,0.0,0.0,50.0,0.0,4.65,9.09,0.0,8.7,0.0,0.0,26.5,33.1,0.0,23.97,27.12,27.95
TOTAL,0.0,6.43,4.85,0.0,8.29,5.36,0.0,2.78,12.12,0.0,4.4,4.3,0.0,6.45,2.34,6.06,13.85,15.88,0.0,11.46,9.46,12.94
