PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,8.330,20.27,7.000,33.33,16.67,29.55,11.73,23.21
1B,13.04,21.68,12.00,0.00,20.00,25.38,12.80,22.03
1C,9.760,28.92,21.28,0.00,32.14,33.45,17.81,30.50
1D,15.56,34.38,14.89,0.00,33.33,39.97,24.92,36.66
2A,16.67,21.45,9.520,50.00,14.29,20.55,7.910,18.71
2B,11.84,17.26,6.590,0.00,8.060,16.54,7.540,15.37
3A,19.05,16.01,11.11,0.00,6.250,22.00,11.17,17.24
3B,7.940,14.98,9.900,0.00,13.79,17.16,12.82,15.67
4A,10.87,9.860,2.130,0.00,8.570,14.81,6.880,11.83
4B,11.89,12.80,11.56,0.00,10.45,23.42,13.90,20.00
5A,15.91,27.60,17.72,33.33,26.32,35.80,24.16,32.28
5B,18.75,24.65,10.43,0.00,22.73,32.55,15.02,26.77
5C,26.32,23.28,36.11,0.00,33.33,42.75,30.99,39.65
5D,5.560,20.29,8.400,0.00,10.71,31.06,8.680,21.06
6A,4.290,20.55,6.670,0.00,18.18,26.69,13.20,22.42
6B,23.68,20.67,12.90,0.00,12.77,32.14,13.97,25.96
6C,19.74,26.07,18.64,0.00,7.320,27.78,15.63,25.27
6D,18.18,25.67,21.28,0.00,25.00,35.54,22.54,30.94
7A,4.600,27.23,16.39,0.00,14.71,29.98,16.41,26.66
7B,19.44,8.310,19.64,50.00,22.45,34.28,16.79,28.19
7C,6.150,12.84,13.46,0.00,24.32,38.42,20.06,33.35
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8A,11.29,11.50,13.21,62.50,23.26,29.99,12.02,22.49
8B,14.29,11.88,5.360,0.00,0.00,33.48,14.86,24.94
8C,7.690,17.76,9.470,0.00,13.04,20.50,9.930,17.65
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,11.81,19.20,11.68,16.98,16.57,28.94,14.23,23.61
