PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
SENIOR CENTER,20.34,17.87,0.00,19.02
TOTAL,20.34,17.86,0.00,19.01
