AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.73,0.00,0.00,10.00,4.66,2.91,4.99
25-29,0.00,6.10,0.00,0.00,14.29,2.30,7.50,4.62
30-34,0.00,9.43,0.00,0.00,0.00,5.02,8.00,7.30
35-39,12.50,13.61,0.00,0.00,0.00,7.11,3.12,10.27
40-44,0.00,18.30,0.00,0.00,0.00,9.88,3.12,13.63
45-49,0.00,20.21,0.00,100.0,0.00,16.05,5.71,17.03
50-54,0.00,24.48,14.29,0.00,0.00,15.02,14.81,18.62
55-59,0.00,28.22,0.00,50.00,0.00,20.53,0.00,23.01
60-64,66.67,35.81,0.00,0.00,100.0,25.95,16.13,29.26
65-OVER,16.67,34.27,0.00,0.00,0.00,33.30,15.15,32.87
TOTAL,6.58,19.04,1.33,40.00,6.98,19.15,7.47,18.48
