AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.27,0.00,0.00,0.00,6.67,2.56,4.78
25-29,0.00,3.75,0.00,0.00,0.00,7.82,4.76,5.60
30-34,0.00,4.76,0.00,0.00,0.00,6.43,16.67,6.46
35-39,0.00,7.14,50.00,0.00,0.00,14.72,3.57,10.87
40-44,0.00,16.28,0.00,0.00,0.00,11.82,4.17,12.80
45-49,0.00,15.07,0.00,0.00,0.00,16.09,8.70,15.17
50-54,0.00,24.68,0.00,0.00,0.00,17.56,0.00,19.44
55-59,0.00,19.90,50.00,0.00,0.00,18.06,4.55,18.25
60-64,0.00,23.76,0.00,0.00,0.00,25.20,35.29,24.78
65-OVER,0.00,30.27,0.00,0.00,0.00,33.16,19.35,31.78
TOTAL,0.00,17.52,8.00,0.00,0.00,19.68,8.22,18.05
