AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.82,5.71,0.00,12.50,4.55,1.39,3.71
25-29,0.00,3.23,0.00,0.00,0.00,5.08,3.45,4.06
30-34,0.00,3.33,0.00,0.00,0.00,8.68,3.70,6.09
35-39,0.00,7.22,0.00,0.00,33.33,8.24,3.85,7.61
40-44,25.00,8.62,25.00,0.00,33.33,10.94,3.57,10.06
45-49,0.00,16.47,0.00,0.00,0.00,15.35,4.55,15.11
50-54,100.0,12.12,0.00,0.00,0.00,18.10,0.00,15.53
55-59,0.00,16.61,0.00,0.00,50.00,23.85,15.79,20.69
60-64,0.00,28.12,0.00,0.00,0.00,26.19,5.56,26.15
65-OVER,0.00,31.61,0.00,0.00,0.00,30.04,12.50,29.87
TOTAL,6.67,14.39,2.48,0.00,13.79,18.62,5.18,16.43
