AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,4.55,4.77,0.56,3.33
25-29,0.00,2.67,0.00,0.00,12.50,3.28,1.97,3.12
30-34,0.00,8.96,0.00,0.00,0.00,8.38,1.01,7.40
35-39,22.22,16.07,9.09,0.00,0.00,9.59,6.38,9.69
40-44,0.00,15.52,0.00,0.00,0.00,10.89,10.26,10.93
45-49,0.00,25.26,0.00,0.00,25.00,16.70,5.00,16.27
50-54,0.00,26.74,0.00,0.00,0.00,14.32,6.74,14.50
55-59,0.00,19.61,0.00,50.00,25.00,19.71,8.54,18.93
60-64,0.00,27.38,33.33,0.00,20.00,28.51,7.14,27.01
65-OVER,0.00,29.57,0.00,50.00,0.00,29.46,14.79,28.70
TOTAL,4.88,20.21,1.96,14.29,8.45,17.71,5.07,16.47
