PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BLOWING CAVE,0.00,9.21,4.55,0.00,33.33,13.15,2.08,11.91
CAIRO 4TH DISTR,0.00,13.02,0.00,0.00,33.33,16.52,4.97,13.11
CAIRO 5TH DISTR,0.00,12.32,1.61,0.00,4.17,18.41,4.90,14.84
DUNCANVILLE,0.00,27.78,0.00,0.00,0.00,13.18,11.76,16.41
HIGDON,0.00,15.62,0.00,100.0,0.00,14.23,6.52,14.05
LIMESINK,0.00,6.52,0.00,0.00,0.00,15.56,13.33,13.94
MIDWAY,0.00,14.12,5.56,0.00,0.00,12.61,4.48,12.22
PINE PARK,0.00,8.47,0.00,0.00,0.00,13.89,4.92,11.50
RAGAN,0.00,18.45,0.00,0.00,0.00,15.85,5.26,15.72
SPENCE,100.0,4.55,0.00,0.00,0.00,21.41,2.63,19.53
SPRING HILL,0.00,8.33,0.00,0.00,0.00,20.70,0.00,19.10
WHIGHAM,0.00,7.83,0.00,0.00,0.00,13.58,5.33,11.46
WOODLAND,0.00,11.92,0.00,0.00,12.50,22.42,4.39,20.29
TOTAL,2.08,12.73,1.52,9.09,6.98,17.10,5.07,14.87
