PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BOLD SPRINGS,7.14,16.60,4.76,0.00,7.14,19.68,12.54,18.05
WHATLEY,0.00,21.05,14.29,0.00,33.33,21.61,10.66,20.20
WALKER PARK,6.90,12.55,6.06,0.00,6.67,20.19,8.63,17.47
GRATIS,0.00,23.81,0.00,0.00,20.00,29.19,19.18,27.18
BETWEEN,5.56,12.03,0.00,0.00,8.57,19.07,9.47,16.64
WALNUT GROVE,0.00,20.20,15.79,0.00,0.00,17.36,9.28,16.00
LOGANVILLE NORTH,11.54,10.35,4.49,0.00,2.13,16.98,7.29,14.09
SOCIAL CIRCLE,0.00,11.52,3.70,0.00,20.83,19.93,9.16,16.43
SOUTH MONROE,0.00,10.53,4.17,0.00,11.11,22.10,8.61,17.13
NORTH MONROE,0.00,10.56,2.63,0.00,6.67,16.24,5.62,11.51
LOGANVILLE SOUTH,7.14,10.74,10.29,0.00,9.09,15.58,6.48,13.03
WEST WALTON,0.00,21.21,1.69,0.00,5.00,20.79,9.70,18.69
BROKEN ARROW,4.55,12.55,7.32,0.00,8.33,16.03,8.42,14.36
BAY CREEK,5.56,7.56,8.33,0.00,8.00,18.19,9.35,16.00
E MONROE,16.67,7.36,8.33,100.0,6.67,16.97,3.31,11.19
W MONROE,0.00,18.18,7.69,0.00,22.22,23.25,9.72,20.48
TARA,2.38,12.70,4.92,0.00,5.26,15.97,7.53,13.13
MOUNTAIN,0.00,20.93,0.00,0.00,0.00,21.30,5.45,18.03
JERSEY,0.00,25.58,16.67,0.00,22.22,20.49,10.46,19.17
BLASINGAME,0.00,19.35,0.00,0.00,0.00,27.25,14.29,24.78
GOOD HOPE,0.00,18.57,11.76,0.00,0.00,23.83,9.21,21.03
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.04,11.71,5.64,2.56,8.33,19.30,8.42,16.16
