PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,17.26,24.26,20.53,21.43,23.88,36.07,29.09,32.06
02,9.630,13.91,6.800,17.65,10.00,14.03,12.31,12.82
03,4.000,5.320,6.410,16.67,10.96,19.16,15.69,17.68
04,3.030,4.000,8.490,7.690,5.000,18.11,12.76,16.46
05,10.00,9.230,6.090,0.00,18.87,20.84,14.09,18.30
06,2.440,15.00,9.870,0.00,17.14,21.42,15.45,19.43
07,5.170,5.480,8.050,0.00,13.95,23.48,16.48,19.98
08,8.570,12.26,6.540,25.00,12.28,25.16,20.76,23.37
10,9.440,21.21,10.65,8.000,11.11,21.12,17.06,19.47
111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,12.86,10.91,9.090,14.29,9.620,20.94,15.11,19.13
16,16.13,13.58,7.080,0.00,5.830,23.31,16.63,20.67
19,11.15,30.22,25.21,14.29,10.71,36.99,22.64,28.35
21,16.53,23.33,22.41,22.22,18.18,37.91,28.00,32.53
25,21.70,23.62,14.67,18.75,27.42,34.98,27.82,30.68
27,5.190,13.01,7.650,16.67,4.620,21.24,16.08,19.44
29,7.430,13.98,7.770,13.04,10.18,21.42,15.33,18.42
TOTAL,14.10,17.32,11.19,13.15,14.01,25.23,18.99,22.54
