PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01A,21.43,22.79,19.23,0.00,16.67,27.48,20.50,24.71
01B,18.03,18.92,17.76,0.00,25.84,32.38,21.52,27.29
01C,9.09,7.12,16.67,0.00,4.76,10.90,5.00,7.30
01D,18.18,18.10,12.50,0.00,40.00,16.81,21.65,18.58
01E,22.73,19.84,18.52,0.00,27.27,27.57,21.97,24.42
01F,12.50,5.44,5.26,0.00,0.00,8.60,6.07,5.67
01G,17.24,12.10,14.63,0.00,15.69,20.45,10.77,13.71
01H,0.00,10.77,0.00,0.00,10.00,12.16,5.98,10.04
01J,22.22,12.03,7.14,0.00,10.71,24.60,9.26,12.47
01P,0.00,14.39,25.00,0.00,0.00,8.82,9.94,13.60
01R,0.00,7.49,0.00,0.00,0.00,6.06,5.52,7.14
01S,0.00,12.21,0.00,0.00,5.26,23.21,7.84,11.69
01T,30.77,11.50,7.23,0.00,10.71,16.13,13.53,12.72
02A,7.46,18.73,10.22,12.50,6.12,14.01,8.70,13.05
02B,9.57,7.54,8.70,0.00,6.30,13.57,7.20,8.74
02C,4.62,19.20,10.59,0.00,16.07,16.21,12.94,16.23
02D,4.76,16.63,13.28,0.00,11.11,14.61,11.35,14.38
02E,26.32,24.82,13.33,0.00,21.28,30.19,19.12,27.49
02F1,12.38,18.73,15.62,50.00,14.29,18.15,14.16,17.23
02F2,0.00,7.53,5.26,0.00,5.56,17.40,16.81,13.20
02G,13.59,23.47,11.76,25.00,22.50,18.68,12.73,18.16
02J,10.34,15.64,20.27,0.00,10.17,20.50,13.64,18.37
02K,9.84,16.06,12.50,0.00,19.57,18.42,15.53,17.30
02L1,10.38,18.63,11.76,0.00,9.74,14.69,11.29,14.22
02L2,1.69,13.99,6.90,0.00,9.68,12.43,9.44,10.80
02S,7.69,17.23,10.00,0.00,11.11,17.21,10.87,15.67
02W,6.67,8.18,2.78,0.00,8.33,11.50,8.16,9.29
03A,0.00,10.29,7.69,0.00,5.71,4.23,9.06,9.82
03B,0.00,4.79,20.00,0.00,0.00,6.25,2.38,4.53
03C,0.00,14.47,15.38,0.00,5.56,9.68,9.91,13.69
03D,0.00,11.70,12.50,0.00,0.00,9.59,6.25,10.75
03E,0.00,9.81,20.00,0.00,5.41,7.32,7.60,9.39
